"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Norfolk-Virginia Beach-Newport News, VA-NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1705.0","892.0","813.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","313.0","202.0","111.0","-"
"25-34 years","580.0","333.0","247.0","-"
"35-44 years","394.0","178.0","216.0","-"
"45-54 years","203.0","90.0","113.0","-"
"55-64 years","119.0","46.0","73.0","-"
"65 years and over","96.0","43.0","53.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","446.0","293.0","153.0","-"
"Married","1130.0","556.0","574.0","-"
"Other","129.0","43.0","86.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","88.0","41.0","47.0","-"
"Professional and technical","157.0","67.0","90.0","-"
"Sales","73.0","23.0","50.0","-"
"Administrative support","60.0","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","118.0","68.0","50.0","-"
"Precision production, craft, repair","D","39.0","D","-"
"Service","179.0","75.0","104.0","-"
"Military","521.0","400.0","121.0","-"
"No occupation","271.0","68.0","203.0","-"
"Unknown","187.0","98.0","89.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"China","57.0","27.0","30.0","-"
"Colombia","37.0","23.0","14.0","-"
"Dominican Republic","34.0","25.0","9.0","-"
"Ecuador","22.0","15.0","7.0","-"
"Ghana","20.0","D","D","-"
"Guyana","19.0","10.0","9.0","-"
"Haiti","25.0","19.0","6.0","-"
"India","91.0","48.0","43.0","-"
"Jamaica","88.0","45.0","43.0","-"
"Korea","57.0","23.0","34.0","-"
"Mexico","40.0","19.0","21.0","-"
"Morocco","19.0","D","D","-"
"Nigeria","53.0","41.0","12.0","-"
"Panama","24.0","8.0","16.0","-"
"Peru","24.0","13.0","11.0","-"
"Philippines","381.0","177.0","204.0","-"
"Thailand","20.0","6.0","14.0","-"
"Trinidad and Tobago","36.0","18.0","18.0","-"
"United Kingdom","43.0","18.0","25.0","-"
"Vietnam","78.0","40.0","38.0","-"
"Other","532.0","281.0","251.0","-"
"Unknown","5.0","3.0","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
