"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Birmingham, AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","351.0","174.0","177.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","34.0","18.0","16.0","-"
"25-34 years","92.0","47.0","45.0","-"
"35-44 years","114.0","60.0","54.0","-"
"45-54 years","64.0","28.0","36.0","-"
"55-64 years","26.0","12.0","14.0","-"
"65 years and over","21.0","9.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","61.0","38.0","23.0","-"
"Married","262.0","123.0","139.0","-"
"Other","28.0","13.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","27.0","22.0","5.0","-"
"Professional and technical","43.0","21.0","22.0","-"
"Sales","14.0","4.0","10.0","-"
"Administrative support","11.0","3.0","8.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","13.0","6.0","7.0","-"
"Precision production, craft, repair","4.0","4.0","-","-"
"Service","19.0","12.0","7.0","-"
"Military","-","-","-","-"
"No occupation","43.0","13.0","30.0","-"
"Unknown","177.0","89.0","88.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","5.0","D","D","-"
"Bangladesh","6.0","3.0","3.0","-"
"Canada","9.0","4.0","5.0","-"
"China","27.0","11.0","16.0","-"
"Colombia","4.0","-","4.0","-"
"Guyana","5.0","D","D","-"
"India","47.0","27.0","20.0","-"
"Iran","17.0","6.0","11.0","-"
"Jordan","6.0","3.0","3.0","-"
"Korea","14.0","7.0","7.0","-"
"Kuwait","7.0","D","D","-"
"Lebanon","5.0","D","D","-"
"Mexico","23.0","17.0","6.0","-"
"Nigeria","9.0","4.0","5.0","-"
"Pakistan","17.0","8.0","9.0","-"
"Philippines","12.0","3.0","9.0","-"
"Russia","8.0","D","D","-"
"Ukraine","8.0","4.0","4.0","-"
"United Kingdom","9.0","5.0","4.0","-"
"Vietnam","30.0","16.0","14.0","-"
"Other","83.0","42.0","41.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
