"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Detroit, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3696.0","1757.0","1939.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","388.0","169.0","219.0","-"
"25-34 years","995.0","441.0","554.0","-"
"35-44 years","1061.0","533.0","528.0","-"
"45-54 years","639.0","317.0","322.0","-"
"55-64 years","363.0","178.0","185.0","-"
"65 years and over","250.0","119.0","131.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","698.0","412.0","286.0","-"
"Married","2707.0","1239.0","1468.0","-"
"Other","288.0","104.0","184.0","-"
"Unknown","3.0","2.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","226.0","145.0","81.0","-"
"Professional and technical","597.0","334.0","263.0","-"
"Sales","233.0","107.0","126.0","-"
"Administrative support","98.0","24.0","74.0","-"
"Farming, forestry, fisheries","D","-","D","-"
"Operators, fabricators, laborers","428.0","307.0","121.0","-"
"Precision production, craft, repair","126.0","D","D","-"
"Service","350.0","151.0","199.0","-"
"Military","D","D","D","-"
"No occupation","843.0","225.0","618.0","-"
"Unknown","790.0","349.0","441.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","238.0","116.0","122.0","-"
"Bangladesh","115.0","62.0","53.0","-"
"Bosnia and Herzegovina","85.0","42.0","43.0","-"
"Canada","136.0","66.0","70.0","-"
"China","118.0","48.0","70.0","-"
"Germany","49.0","19.0","30.0","-"
"India","426.0","197.0","229.0","-"
"Iraq","464.0","224.0","240.0","-"
"Korea","52.0","22.0","30.0","-"
"Lebanon","256.0","123.0","133.0","-"
"Macedonia","45.0","21.0","24.0","-"
"Mexico","72.0","39.0","33.0","-"
"Pakistan","88.0","48.0","40.0","-"
"Philippines","111.0","34.0","77.0","-"
"Poland","111.0","55.0","56.0","-"
"Romania","158.0","80.0","78.0","-"
"Serbia and Montenegro","90.0","42.0","48.0","-"
"United Kingdom","77.0","38.0","39.0","-"
"Vietnam","65.0","33.0","32.0","-"
"Yemen","97.0","67.0","30.0","-"
"Other","824.0","371.0","453.0","-"
"Unknown","19.0","10.0","9.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
