"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Baton Rouge, LA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","296.0","142.0","154.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","37.0","20.0","17.0","-"
"25-34 years","85.0","40.0","45.0","-"
"35-44 years","78.0","35.0","43.0","-"
"45-54 years","52.0","17.0","35.0","-"
"55-64 years","31.0","23.0","8.0","-"
"65 years and over","13.0","7.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","88.0","51.0","37.0","-"
"Married","188.0","85.0","103.0","-"
"Other","20.0","6.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","22.0","11.0","11.0","-"
"Professional and technical","50.0","29.0","21.0","-"
"Sales","20.0","8.0","12.0","-"
"Administrative support","4.0","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","13.0","5.0","8.0","-"
"Precision production, craft, repair","13.0","D","D","-"
"Service","47.0","26.0","21.0","-"
"Military","D","D","-","-"
"No occupation","77.0","22.0","55.0","-"
"Unknown","46.0","24.0","22.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","D","-","D","-"
"Canada","7.0","4.0","3.0","-"
"China","16.0","5.0","11.0","-"
"Guatemala","D","-","D","-"
"Guyana","3.0","-","3.0","-"
"India","26.0","12.0","14.0","-"
"Iran","8.0","5.0","3.0","-"
"Jamaica","3.0","D","D","-"
"Korea","5.0","D","D","-"
"Lebanon","5.0","D","D","-"
"Mexico","12.0","3.0","9.0","-"
"Nigeria","11.0","5.0","6.0","-"
"Philippines","11.0","3.0","8.0","-"
"Sri Lanka","3.0","D","D","-"
"Taiwan","5.0","D","D","-"
"Thailand","3.0","D","D","-"
"Trinidad and Tobago","4.0","D","D","-"
"United Arab Emirates","3.0","D","D","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","109.0","64.0","45.0","-"
"Other","53.0","25.0","28.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
