"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Augusta-Aiken, GA-SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","193.0","77.0","116.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","22.0","11.0","11.0","-"
"25-34 years","57.0","19.0","38.0","-"
"35-44 years","53.0","20.0","33.0","-"
"45-54 years","46.0","23.0","23.0","-"
"55-64 years","8.0","D","D","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","29.0","17.0","12.0","-"
"Married","136.0","50.0","86.0","-"
"Other","28.0","10.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","9.0","6.0","3.0","-"
"Professional and technical","18.0","13.0","5.0","-"
"Sales","4.0","D","D","-"
"Administrative support","11.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","8.0","5.0","3.0","-"
"Precision production, craft, repair","3.0","3.0","-","-"
"Service","8.0","D","D","-"
"Military","14.0","8.0","6.0","-"
"No occupation","27.0","5.0","22.0","-"
"Unknown","91.0","33.0","58.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bahamas, The","D","D","D","-"
"Bosnia and Herzegovina","6.0","D","D","-"
"Brazil","5.0","D","D","-"
"Canada","5.0","D","D","-"
"China","5.0","D","D","-"
"El Salvador","D","D","D","-"
"Ethiopia","4.0","D","D","-"
"Germany","11.0","D","D","-"
"India","28.0","10.0","18.0","-"
"Jamaica","5.0","D","D","-"
"Korea","15.0","6.0","9.0","-"
"Mexico","4.0","D","D","-"
"Nigeria","5.0","D","D","-"
"Pakistan","4.0","D","D","-"
"Panama","5.0","-","5.0","-"
"Philippines","12.0","3.0","9.0","-"
"South Africa","6.0","D","D","-"
"Taiwan","4.0","D","D","-"
"Trinidad and Tobago","4.0","D","D","-"
"Vietnam","17.0","5.0","12.0","-"
"Other","43.0","18.0","25.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
