"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Riverside-San Bernardino, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","9522.0","4371.0","5151.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1073.0","458.0","615.0","-"
"25-34 years","2552.0","1125.0","1427.0","-"
"35-44 years","2715.0","1329.0","1386.0","-"
"45-54 years","1542.0","738.0","804.0","-"
"55-64 years","861.0","390.0","471.0","-"
"65 years and over","779.0","331.0","448.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1871.0","959.0","912.0","-"
"Married","6833.0","3143.0","3690.0","-"
"Other","818.0","269.0","549.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","523.0","313.0","210.0","-"
"Professional and technical","782.0","334.0","448.0","-"
"Sales","494.0","211.0","283.0","-"
"Administrative support","329.0","68.0","261.0","-"
"Farming, forestry, fisheries","45.0","36.0","9.0","-"
"Operators, fabricators, laborers","1075.0","780.0","295.0","-"
"Precision production, craft, repair","364.0","319.0","45.0","-"
"Service","793.0","295.0","498.0","-"
"Military","104.0","89.0","15.0","-"
"No occupation","2311.0","602.0","1709.0","-"
"Unknown","2702.0","1324.0","1378.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Cambodia","67.0","27.0","40.0","-"
"Canada","112.0","42.0","70.0","-"
"China","127.0","45.0","82.0","-"
"Egypt","87.0","47.0","40.0","-"
"El Salvador","257.0","108.0","149.0","-"
"Guatemala","175.0","80.0","95.0","-"
"India","423.0","159.0","264.0","-"
"Iran","161.0","81.0","80.0","-"
"Korea","282.0","135.0","147.0","-"
"Mexico","4195.0","2037.0","2158.0","-"
"Nicaragua","98.0","41.0","57.0","-"
"Nigeria","74.0","32.0","42.0","-"
"Pakistan","113.0","54.0","59.0","-"
"Peru","88.0","37.0","51.0","-"
"Philippines","822.0","315.0","507.0","-"
"Romania","86.0","36.0","50.0","-"
"Syria","89.0","42.0","47.0","-"
"Taiwan","157.0","70.0","87.0","-"
"United Kingdom","77.0","34.0","43.0","-"
"Vietnam","422.0","198.0","224.0","-"
"Other","1593.0","744.0","849.0","-"
"Unknown","17.0","7.0","10.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
