"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Reading, PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","247.0","121.0","126.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","33.0","14.0","19.0","-"
"25-34 years","65.0","37.0","28.0","-"
"35-44 years","83.0","38.0","45.0","-"
"45-54 years","42.0","18.0","24.0","-"
"55-64 years","18.0","D","D","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","50.0","27.0","23.0","-"
"Married","170.0","86.0","84.0","-"
"Other","27.0","8.0","19.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","16.0","8.0","8.0","-"
"Professional and technical","17.0","12.0","5.0","-"
"Sales","11.0","6.0","5.0","-"
"Administrative support","8.0","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","51.0","34.0","17.0","-"
"Precision production, craft, repair","7.0","D","D","-"
"Service","22.0","4.0","18.0","-"
"Military","D","D","D","-"
"No occupation","63.0","24.0","39.0","-"
"Unknown","49.0","24.0","25.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Colombia","3.0","D","D","-"
"Dominican Republic","43.0","20.0","23.0","-"
"Haiti","4.0","D","D","-"
"India","10.0","5.0","5.0","-"
"Italy","5.0","D","D","-"
"Jamaica","10.0","4.0","6.0","-"
"Laos","4.0","D","D","-"
"Lebanon","3.0","D","D","-"
"Mexico","39.0","22.0","17.0","-"
"Nicaragua","4.0","-","4.0","-"
"Nigeria","6.0","3.0","3.0","-"
"Pakistan","4.0","D","D","-"
"Peru","3.0","D","D","-"
"Philippines","3.0","-","3.0","-"
"Poland","11.0","3.0","8.0","-"
"Romania","22.0","12.0","10.0","-"
"Sierra Leone","3.0","D","D","-"
"Thailand","4.0","-","4.0","-"
"Turkey","3.0","D","D","-"
"Vietnam","18.0","12.0","6.0","-"
"Other","44.0","22.0","22.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
