"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Newburgh, NY-PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","392.0","170.0","222.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","38.0","19.0","19.0","-"
"25-34 years","111.0","49.0","62.0","-"
"35-44 years","126.0","48.0","78.0","-"
"45-54 years","63.0","26.0","37.0","-"
"55-64 years","37.0","18.0","19.0","-"
"65 years and over","17.0","10.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","69.0","36.0","33.0","-"
"Married","288.0","115.0","173.0","-"
"Other","34.0","18.0","16.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","35.0","18.0","17.0","-"
"Professional and technical","49.0","21.0","28.0","-"
"Sales","18.0","D","D","-"
"Administrative support","D","5.0","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","40.0","26.0","14.0","-"
"Precision production, craft, repair","11.0","8.0","3.0","-"
"Service","29.0","13.0","16.0","-"
"Military","7.0","D","D","-"
"No occupation","79.0","29.0","50.0","-"
"Unknown","115.0","42.0","73.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Argentina","11.0","4.0","7.0","-"
"China","6.0","D","D","-"
"Colombia","17.0","6.0","11.0","-"
"Dominican Republic","7.0","D","D","-"
"Egypt","5.0","D","D","-"
"Germany","5.0","D","D","-"
"Haiti","11.0","4.0","7.0","-"
"Honduras","20.0","11.0","9.0","-"
"India","32.0","12.0","20.0","-"
"Ireland","6.0","3.0","3.0","-"
"Jamaica","30.0","13.0","17.0","-"
"Korea","8.0","3.0","5.0","-"
"Mexico","27.0","15.0","12.0","-"
"Pakistan","8.0","5.0","3.0","-"
"Peru","9.0","4.0","5.0","-"
"Philippines","19.0","9.0","10.0","-"
"Poland","24.0","9.0","15.0","-"
"Russia","11.0","3.0","8.0","-"
"Trinidad and Tobago","7.0","D","D","-"
"United Kingdom","13.0","8.0","5.0","-"
"Other","116.0","49.0","67.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
