"Persons Naturalized During Fiscal Year 2003","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Minneapolis-St. Paul, MN-WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","5446.0","2349.0","3097.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","622.0","221.0","401.0","-"
"25-34 years","1835.0","772.0","1063.0","-"
"35-44 years","1501.0","713.0","788.0","-"
"45-54 years","778.0","347.0","431.0","-"
"55-64 years","380.0","173.0","207.0","-"
"65 years and over","330.0","123.0","207.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1352.0","662.0","690.0","-"
"Married","3468.0","1503.0","1965.0","-"
"Other","622.0","182.0","440.0","-"
"Unknown","4.0","2.0","2.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","258.0","142.0","116.0","-"
"Professional and technical","625.0","318.0","307.0","-"
"Sales","334.0","133.0","201.0","-"
"Administrative support","266.0","73.0","193.0","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","999.0","587.0","412.0","-"
"Precision production, craft, repair","140.0","100.0","40.0","-"
"Service","684.0","241.0","443.0","-"
"Military","D","D","-","-"
"No occupation","1238.0","382.0","856.0","-"
"Unknown","892.0","363.0","529.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","64.0","31.0","33.0","-"
"Cambodia","111.0","36.0","75.0","-"
"Canada","75.0","38.0","37.0","-"
"China","170.0","68.0","102.0","-"
"Eritrea","59.0","28.0","31.0","-"
"Ethiopia","291.0","134.0","157.0","-"
"Guyana","75.0","30.0","45.0","-"
"India","183.0","86.0","97.0","-"
"Iran","59.0","21.0","38.0","-"
"Laos","1120.0","483.0","637.0","-"
"Liberia","72.0","27.0","45.0","-"
"Mexico","124.0","54.0","70.0","-"
"Nigeria","128.0","59.0","69.0","-"
"Philippines","88.0","25.0","63.0","-"
"Russia","135.0","59.0","76.0","-"
"Somalia","688.0","297.0","391.0","-"
"Soviet Union (former)","97.0","40.0","57.0","-"
"Thailand","170.0","51.0","119.0","-"
"Ukraine","123.0","49.0","74.0","-"
"Vietnam","461.0","182.0","279.0","-"
"Other","1149.0","550.0","599.0","-"
"Unknown","4.0","1.0","3.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
