"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Los Angeles-Long Beach-Santa Ana, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","84061.0","38505.0","45556.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","5302.0","2444.0","2858.0","-"
"25 to 34 years","17563.0","7489.0","10074.0","-"
"35 to 44 years","21948.0","10500.0","11448.0","-"
"45 to 54 years","16369.0","7733.0","8636.0","-"
"55 to 64 years","13253.0","6196.0","7057.0","-"
"65 years and over","9626.0","4143.0","5483.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","17736.0","9075.0","8661.0","-"
"Married","55081.0","25698.0","29383.0","-"
"Other","11243.0","3731.0","7512.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","13960.0","6945.0","7015.0","-"
"Service occupations","6012.0","2199.0","3813.0","-"
"Sales and office occupations","5333.0","2058.0","3275.0","-"
"Farming, fishing, and forestry occupations","127.0","110.0","17.0","-"
"Construction, extraction, maintenance and repair occupations","1427.0","1374.0","53.0","-"
"Production, transportation, and material moving occupations","5802.0","4340.0","1462.0","-"
"Military","257.0","219.0","38.0","-"
"No occupation/not working outside home","16080.0","4957.0","11123.0","-"
"Homemakers","4950.0","57.0","4893.0","-"
"Students or children","7218.0","2850.0","4368.0","-"
"Retirees","2097.0","1237.0","860.0","-"
"Unemployed","1815.0","813.0","1002.0","-"
"Unknown","35063.0","16303.0","18760.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Armenia","1473.0","642.0","831.0","-"
"Cambodia","945.0","390.0","555.0","-"
"Canada","616.0","299.0","317.0","-"
"China","4923.0","1958.0","2965.0","-"
"El Salvador","5750.0","2604.0","3146.0","-"
"Guatemala","2919.0","1375.0","1544.0","-"
"Hong Kong","661.0","295.0","366.0","-"
"India","2112.0","1060.0","1052.0","-"
"Iran","4233.0","2075.0","2158.0","-"
"Korea, South","4840.0","2105.0","2735.0","-"
"Lebanon","602.0","313.0","289.0","-"
"Mexico","21725.0","10866.0","10859.0","-"
"Nicaragua","809.0","374.0","435.0","-"
"Peru","870.0","389.0","481.0","-"
"Philippines","6806.0","2664.0","4142.0","-"
"Russia","696.0","242.0","454.0","-"
"Taiwan","2458.0","1052.0","1406.0","-"
"Thailand","817.0","300.0","517.0","-"
"United Kingdom","757.0","434.0","323.0","-"
"Vietnam","5515.0","2219.0","3296.0","-"
"Other","14497.0","6832.0","7665.0","-"
"Unknown","37.0","17.0","20.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
