"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Rocky Mount, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","83.0","33.0","50.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","8.0","D","D","-"
"25 to 34 years","19.0","6.0","13.0","-"
"35 to 44 years","26.0","12.0","14.0","-"
"45 to 54 years","17.0","5.0","12.0","-"
"55 to 64 years","10.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","12.0","6.0","6.0","-"
"Married","62.0","23.0","39.0","-"
"Other","9.0","4.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","11.0","D","D","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","4.0","-","4.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","3.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","14.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","8.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","48.0","19.0","29.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","4.0","D","D","-"
"Chile","D","D","-","-"
"China","5.0","-","5.0","-"
"Colombia","D","-","D","-"
"Ecuador","D","-","D","-"
"Ethiopia","D","-","D","-"
"Germany","D","-","D","-"
"Ghana","D","-","D","-"
"Guatemala","D","D","D","-"
"India","5.0","D","D","-"
"Israel","D","-","D","-"
"Jamaica","4.0","D","D","-"
"Jordan","5.0","D","D","-"
"Mauritania","D","D","-","-"
"Mexico","28.0","16.0","12.0","-"
"Morocco","D","-","D","-"
"Peru","D","D","-","-"
"Philippines","D","D","D","-"
"United Kingdom","D","D","D","-"
"Vietnam","7.0","3.0","4.0","-"
"Other","5.0","2.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
