"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Ithaca, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","118.0","64.0","54.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","15.0","10.0","5.0","-"
"25 to 34 years","22.0","12.0","10.0","-"
"35 to 44 years","36.0","19.0","17.0","-"
"45 to 54 years","27.0","14.0","13.0","-"
"55 to 64 years","9.0","5.0","4.0","-"
"65 years and over","9.0","4.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","34.0","22.0","12.0","-"
"Married","80.0","42.0","38.0","-"
"Other","4.0","-","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","18.0","9.0","9.0","-"
"Service occupations","3.0","D","D","-"
"Sales and office occupations","3.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","6.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","25.0","12.0","13.0","-"
"Homemakers","D","-","D","-"
"Students or children","21.0","12.0","9.0","-"
"Retirees","D","-","D","-"
"Unemployed","D","-","D","-"
"Unknown","63.0","36.0","27.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","D","D","D","-"
"Bosnia and Herzegovina","3.0","D","D","-"
"Burma","D","D","-","-"
"Cambodia","D","D","D","-"
"Canada","4.0","D","D","-"
"China","12.0","7.0","5.0","-"
"Egypt","3.0","D","D","-"
"Germany","4.0","D","D","-"
"India","16.0","9.0","7.0","-"
"Ireland","D","D","D","-"
"Israel","3.0","D","D","-"
"Italy","D","-","D","-"
"Korea, South","4.0","D","D","-"
"Malaysia","D","D","D","-"
"Poland","3.0","D","D","-"
"Russia","8.0","4.0","4.0","-"
"Ukraine","5.0","D","D","-"
"United Kingdom","5.0","D","D","-"
"Venezuela","3.0","D","D","-"
"Vietnam","4.0","D","D","-"
"Other","29.0","16.0","13.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
