"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Savannah, GA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","302.0","140.0","162.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","25.0","10.0","15.0","-"
"25 to 34 years","99.0","40.0","59.0","-"
"35 to 44 years","73.0","37.0","36.0","-"
"45 to 54 years","65.0","31.0","34.0","-"
"55 to 64 years","29.0","14.0","15.0","-"
"65 years and over","11.0","8.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","54.0","32.0","22.0","-"
"Married","225.0","97.0","128.0","-"
"Other","23.0","11.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","50.0","25.0","25.0","-"
"Service occupations","13.0","4.0","9.0","-"
"Sales and office occupations","14.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","4.0","D","D","-"
"Production, transportation, and material moving occupations","10.0","D","D","-"
"Military","18.0","12.0","6.0","-"
"No occupation/not working outside home","40.0","16.0","24.0","-"
"Homemakers","D","D","D","-"
"Students or children","27.0","12.0","15.0","-"
"Retirees","D","D","-","-"
"Unemployed","D","-","D","-"
"Unknown","153.0","71.0","82.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","6.0","3.0","3.0","-"
"China","9.0","4.0","5.0","-"
"Colombia","6.0","D","D","-"
"Dominican Republic","5.0","D","D","-"
"Ethiopia","4.0","D","D","-"
"Germany","12.0","D","D","-"
"Guyana","4.0","D","D","-"
"Haiti","5.0","D","D","-"
"India","52.0","29.0","23.0","-"
"Jamaica","10.0","4.0","6.0","-"
"Korea, South","7.0","4.0","3.0","-"
"Mexico","15.0","9.0","6.0","-"
"Nepal","5.0","D","D","-"
"Nigeria","5.0","D","D","-"
"Panama","6.0","D","D","-"
"Philippines","15.0","3.0","12.0","-"
"Russia","4.0","D","D","-"
"Trinidad and Tobago","4.0","D","D","-"
"United Kingdom","11.0","6.0","5.0","-"
"Vietnam","24.0","9.0","15.0","-"
"Other","92.0","48.0","44.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
