"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Grand Rapids-Wyoming, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","776.0","351.0","425.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","79.0","39.0","40.0","-"
"25 to 34 years","207.0","92.0","115.0","-"
"35 to 44 years","250.0","116.0","134.0","-"
"45 to 54 years","129.0","62.0","67.0","-"
"55 to 64 years","70.0","23.0","47.0","-"
"65 years and over","41.0","19.0","22.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","162.0","91.0","71.0","-"
"Married","532.0","238.0","294.0","-"
"Other","82.0","22.0","60.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","99.0","54.0","45.0","-"
"Service occupations","50.0","19.0","31.0","-"
"Sales and office occupations","35.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","13.0","D","D","-"
"Production, transportation, and material moving occupations","129.0","71.0","58.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","133.0","47.0","86.0","-"
"Homemakers","24.0","-","24.0","-"
"Students or children","80.0","32.0","48.0","-"
"Retirees","9.0","5.0","4.0","-"
"Unemployed","20.0","10.0","10.0","-"
"Unknown","313.0","128.0","185.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","8.0","D","D","-"
"Bosnia and Herzegovina","103.0","48.0","55.0","-"
"Canada","17.0","9.0","8.0","-"
"China","16.0","7.0","9.0","-"
"Cuba","24.0","11.0","13.0","-"
"Dominican Republic","45.0","20.0","25.0","-"
"Ethiopia","29.0","16.0","13.0","-"
"Germany","8.0","D","D","-"
"Guatemala","14.0","8.0","6.0","-"
"India","47.0","23.0","24.0","-"
"Iran","10.0","6.0","4.0","-"
"Korea, South","11.0","D","D","-"
"Mexico","91.0","48.0","43.0","-"
"Peru","11.0","3.0","8.0","-"
"Philippines","15.0","4.0","11.0","-"
"Serbia and Montenegro","13.0","4.0","9.0","-"
"Somalia","21.0","13.0","8.0","-"
"Sudan","17.0","D","D","-"
"United Kingdom","12.0","6.0","6.0","-"
"Vietnam","84.0","24.0","60.0","-"
"Other","178.0","75.0","103.0","-"
"Unknown","2.0","1.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
