"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Fresno, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2396.0","1214.0","1182.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","279.0","132.0","147.0","-"
"25 to 34 years","663.0","303.0","360.0","-"
"35 to 44 years","543.0","285.0","258.0","-"
"45 to 54 years","339.0","176.0","163.0","-"
"55 to 64 years","346.0","190.0","156.0","-"
"65 years and over","226.0","128.0","98.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","555.0","282.0","273.0","-"
"Married","1585.0","846.0","739.0","-"
"Other","256.0","86.0","170.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","353.0","175.0","178.0","-"
"Service occupations","167.0","58.0","109.0","-"
"Sales and office occupations","151.0","70.0","81.0","-"
"Farming, fishing, and forestry occupations","54.0","41.0","13.0","-"
"Construction, extraction, maintenance and repair occupations","45.0","D","D","-"
"Production, transportation, and material moving occupations","335.0","232.0","103.0","-"
"Military","14.0","D","D","-"
"No occupation/not working outside home","411.0","149.0","262.0","-"
"Homemakers","55.0","3.0","52.0","-"
"Students or children","254.0","93.0","161.0","-"
"Retirees","53.0","34.0","19.0","-"
"Unemployed","49.0","19.0","30.0","-"
"Unknown","866.0","435.0","431.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Armenia","41.0","19.0","22.0","-"
"Cambodia","45.0","22.0","23.0","-"
"China","32.0","17.0","15.0","-"
"El Salvador","35.0","19.0","16.0","-"
"India","430.0","236.0","194.0","-"
"Indonesia","16.0","7.0","9.0","-"
"Iran","40.0","17.0","23.0","-"
"Jordan","13.0","8.0","5.0","-"
"Korea, South","12.0","4.0","8.0","-"
"Laos","160.0","76.0","84.0","-"
"Mexico","1015.0","528.0","487.0","-"
"Nigeria","13.0","9.0","4.0","-"
"Pakistan","17.0","8.0","9.0","-"
"Philippines","154.0","67.0","87.0","-"
"Russia","12.0","6.0","6.0","-"
"Thailand","58.0","23.0","35.0","-"
"Ukraine","17.0","10.0","7.0","-"
"United Kingdom","13.0","5.0","8.0","-"
"Vietnam","32.0","14.0","18.0","-"
"Yemen","15.0","10.0","5.0","-"
"Other","225.0","108.0","117.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
