"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Bremerton-Silverdale, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","313.0","105.0","208.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","35.0","18.0","17.0","-"
"25 to 34 years","72.0","27.0","45.0","-"
"35 to 44 years","81.0","24.0","57.0","-"
"45 to 54 years","56.0","13.0","43.0","-"
"55 to 64 years","39.0","15.0","24.0","-"
"65 years and over","30.0","8.0","22.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","54.0","34.0","20.0","-"
"Married","217.0","64.0","153.0","-"
"Other","42.0","7.0","35.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","47.0","12.0","35.0","-"
"Service occupations","29.0","9.0","20.0","-"
"Sales and office occupations","16.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","3.0","D","-"
"Production, transportation, and material moving occupations","13.0","D","D","-"
"Military","16.0","13.0","3.0","-"
"No occupation/not working outside home","29.0","8.0","21.0","-"
"Homemakers","5.0","-","5.0","-"
"Students or children","20.0","8.0","12.0","-"
"Retirees","D","-","D","-"
"Unemployed","D","-","D","-"
"Unknown","158.0","46.0","112.0","-"
"","","","",""
"Leading countries of birth","","","",""
"American Samoa","5.0","D","D","-"
"Australia","7.0","D","D","-"
"Canada","15.0","D","D","-"
"China","8.0","D","D","-"
"Colombia","6.0","D","D","-"
"Germany","8.0","D","D","-"
"Guatemala","4.0","D","D","-"
"India","5.0","D","D","-"
"Iran","9.0","4.0","5.0","-"
"Italy","3.0","D","D","-"
"Jamaica","3.0","D","D","-"
"Japan","6.0","D","D","-"
"Korea, South","14.0","D","D","-"
"Mexico","19.0","7.0","12.0","-"
"Philippines","107.0","34.0","73.0","-"
"Russia","6.0","D","D","-"
"Singapore","3.0","D","D","-"
"South Africa","4.0","D","D","-"
"United Kingdom","13.0","6.0","7.0","-"
"Vietnam","12.0","5.0","7.0","-"
"Other","56.0","19.0","37.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
