"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Little Rock-North Little Rock-Conway, AR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","379.0","180.0","199.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","47.0","28.0","19.0","-"
"25 to 34 years","95.0","36.0","59.0","-"
"35 to 44 years","106.0","56.0","50.0","-"
"45 to 54 years","87.0","42.0","45.0","-"
"55 to 64 years","26.0","13.0","13.0","-"
"65 years and over","18.0","5.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","59.0","38.0","21.0","-"
"Married","289.0","129.0","160.0","-"
"Other","31.0","13.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","85.0","52.0","33.0","-"
"Service occupations","18.0","D","D","-"
"Sales and office occupations","13.0","7.0","6.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","D","D","-"
"Production, transportation, and material moving occupations","12.0","D","D","-"
"Military","11.0","8.0","3.0","-"
"No occupation/not working outside home","48.0","19.0","29.0","-"
"Homemakers","D","D","D","-"
"Students or children","38.0","15.0","23.0","-"
"Retirees","D","D","-","-"
"Unemployed","7.0","D","D","-"
"Unknown","189.0","77.0","112.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","7.0","3.0","4.0","-"
"China","24.0","11.0","13.0","-"
"Colombia","5.0","D","D","-"
"India","34.0","18.0","16.0","-"
"Iran","8.0","5.0","3.0","-"
"Israel","4.0","4.0","-","-"
"Kenya","4.0","D","D","-"
"Korea, South","18.0","7.0","11.0","-"
"Laos","6.0","3.0","3.0","-"
"Lebanon","4.0","D","D","-"
"Mexico","58.0","35.0","23.0","-"
"Nigeria","5.0","D","D","-"
"Pakistan","10.0","7.0","3.0","-"
"Philippines","23.0","5.0","18.0","-"
"Russia","5.0","D","D","-"
"Sri Lanka","6.0","3.0","3.0","-"
"Thailand","6.0","D","D","-"
"Turkey","9.0","5.0","4.0","-"
"United Kingdom","10.0","5.0","5.0","-"
"Vietnam","22.0","8.0","14.0","-"
"Other","111.0","48.0","63.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
