"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Virginia Beach-Norfolk-Newport News, VA-NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2028.0","988.0","1040.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","290.0","194.0","96.0","-"
"25 to 34 years","710.0","347.0","363.0","-"
"35 to 44 years","513.0","237.0","276.0","-"
"45 to 54 years","290.0","134.0","156.0","-"
"55 to 64 years","145.0","45.0","100.0","-"
"65 years and over","80.0","31.0","49.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","456.0","305.0","151.0","-"
"Married","1410.0","625.0","785.0","-"
"Other","162.0","58.0","104.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","244.0","116.0","128.0","-"
"Service occupations","86.0","31.0","55.0","-"
"Sales and office occupations","77.0","14.0","63.0","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","19.0","D","-"
"Production, transportation, and material moving occupations","85.0","48.0","37.0","-"
"Military","233.0","174.0","59.0","-"
"No occupation/not working outside home","196.0","74.0","122.0","-"
"Homemakers","D","-","D","-"
"Students or children","159.0","71.0","88.0","-"
"Retirees","D","D","D","-"
"Unemployed","20.0","D","D","-"
"Unknown","1085.0","512.0","573.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","26.0","16.0","10.0","-"
"China","88.0","49.0","39.0","-"
"Colombia","38.0","15.0","23.0","-"
"Dominican Republic","32.0","20.0","12.0","-"
"Germany","34.0","9.0","25.0","-"
"Ghana","29.0","17.0","12.0","-"
"Haiti","26.0","16.0","10.0","-"
"India","107.0","61.0","46.0","-"
"Jamaica","97.0","56.0","41.0","-"
"Korea, South","80.0","37.0","43.0","-"
"Mexico","78.0","40.0","38.0","-"
"Morocco","52.0","40.0","12.0","-"
"Nigeria","44.0","25.0","19.0","-"
"Pakistan","22.0","14.0","8.0","-"
"Peru","25.0","8.0","17.0","-"
"Philippines","361.0","143.0","218.0","-"
"Russia","23.0","7.0","16.0","-"
"Trinidad and Tobago","42.0","20.0","22.0","-"
"United Kingdom","59.0","21.0","38.0","-"
"Vietnam","90.0","38.0","52.0","-"
"Other","675.0","336.0","339.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
