"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Sacramento--Arden-Arcade--Roseville, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","6372.0","2921.0","3451.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","626.0","292.0","334.0","-"
"25 to 34 years","1714.0","735.0","979.0","-"
"35 to 44 years","1643.0","784.0","859.0","-"
"45 to 54 years","1017.0","477.0","540.0","-"
"55 to 64 years","723.0","351.0","372.0","-"
"65 years and over","649.0","282.0","367.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1278.0","652.0","626.0","-"
"Married","4418.0","2066.0","2352.0","-"
"Other","670.0","200.0","470.0","-"
"Unknown","6.0","3.0","3.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1124.0","515.0","609.0","-"
"Service occupations","665.0","242.0","423.0","-"
"Sales and office occupations","458.0","163.0","295.0","-"
"Farming, fishing, and forestry occupations","25.0","22.0","3.0","-"
"Construction, extraction, maintenance and repair occupations","108.0","104.0","4.0","-"
"Production, transportation, and material moving occupations","535.0","401.0","134.0","-"
"Military","16.0","12.0","4.0","-"
"No occupation/not working outside home","1151.0","419.0","732.0","-"
"Homemakers","205.0","16.0","189.0","-"
"Students or children","779.0","309.0","470.0","-"
"Retirees","85.0","48.0","37.0","-"
"Unemployed","82.0","46.0","36.0","-"
"Unknown","2290.0","1043.0","1247.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","66.0","33.0","33.0","-"
"Belarus","68.0","26.0","42.0","-"
"Canada","58.0","20.0","38.0","-"
"China","311.0","118.0","193.0","-"
"El Salvador","58.0","27.0","31.0","-"
"Fiji","307.0","141.0","166.0","-"
"India","723.0","383.0","340.0","-"
"Iran","183.0","85.0","98.0","-"
"Korea, South","62.0","23.0","39.0","-"
"Laos","141.0","58.0","83.0","-"
"Mexico","902.0","452.0","450.0","-"
"Moldova","151.0","65.0","86.0","-"
"Pakistan","146.0","73.0","73.0","-"
"Philippines","614.0","235.0","379.0","-"
"Romania","74.0","31.0","43.0","-"
"Russia","199.0","83.0","116.0","-"
"Thailand","107.0","38.0","69.0","-"
"Ukraine","429.0","187.0","242.0","-"
"United Kingdom","69.0","35.0","34.0","-"
"Vietnam","521.0","236.0","285.0","-"
"Other","1178.0","570.0","608.0","-"
"Unknown","5.0","2.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
