"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Sherman-Denison, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","78.0","42.0","36.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","9.0","5.0","4.0","-"
"25 to 34 years","20.0","12.0","8.0","-"
"35 to 44 years","23.0","10.0","13.0","-"
"45 to 54 years","12.0","8.0","4.0","-"
"55 to 64 years","7.0","4.0","3.0","-"
"65 years and over","7.0","3.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","12.0","8.0","4.0","-"
"Married","56.0","29.0","27.0","-"
"Other","10.0","5.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","11.0","6.0","5.0","-"
"Service occupations","8.0","D","D","-"
"Sales and office occupations","5.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","6.0","6.0","-","-"
"Production, transportation, and material moving occupations","9.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","7.0","D","D","-"
"Homemakers","-","-","-","-"
"Students or children","D","3.0","D","-"
"Retirees","D","-","D","-"
"Unemployed","-","-","-","-"
"Unknown","32.0","14.0","18.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","D","-","D","-"
"Canada","D","D","D","-"
"China","D","-","D","-"
"El Salvador","11.0","8.0","3.0","-"
"Germany","D","-","D","-"
"Guatemala","D","D","D","-"
"India","3.0","D","D","-"
"Iraq","D","-","D","-"
"Korea, South","D","-","D","-"
"Lebanon","D","D","-","-"
"Macedonia","D","D","-","-"
"Mexico","31.0","18.0","13.0","-"
"Nepal","D","D","-","-"
"Pakistan","D","D","-","-"
"Panama","D","-","D","-"
"Philippines","5.0","D","D","-"
"Russia","D","-","D","-"
"Syria","D","D","-","-"
"United Kingdom","3.0","D","D","-"
"Vietnam","3.0","D","D","-"
"Other","2.0","-","2.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
