"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Chicago-Naperville-Joliet, IL-IN-WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","26676.0","13181.0","13495.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","2195.0","1031.0","1164.0","-"
"25 to 34 years","7232.0","3276.0","3956.0","-"
"35 to 44 years","7914.0","4167.0","3747.0","-"
"45 to 54 years","4618.0","2320.0","2298.0","-"
"55 to 64 years","3114.0","1605.0","1509.0","-"
"65 years and over","1603.0","782.0","821.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","4713.0","2679.0","2034.0","-"
"Married","19258.0","9429.0","9829.0","-"
"Other","2703.0","1071.0","1632.0","-"
"Unknown","2.0","2.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","4576.0","2392.0","2184.0","-"
"Service occupations","1658.0","604.0","1054.0","-"
"Sales and office occupations","1317.0","502.0","815.0","-"
"Farming, fishing, and forestry occupations","37.0","31.0","6.0","-"
"Construction, extraction, maintenance and repair occupations","505.0","488.0","17.0","-"
"Production, transportation, and material moving occupations","2252.0","1585.0","667.0","-"
"Military","100.0","87.0","13.0","-"
"No occupation/not working outside home","3580.0","1184.0","2396.0","-"
"Homemakers","805.0","13.0","792.0","-"
"Students or children","2196.0","876.0","1320.0","-"
"Retirees","313.0","187.0","126.0","-"
"Unemployed","266.0","108.0","158.0","-"
"Unknown","12651.0","6308.0","6343.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","291.0","138.0","153.0","-"
"Bulgaria","587.0","287.0","300.0","-"
"China","1113.0","499.0","614.0","-"
"Guatemala","278.0","134.0","144.0","-"
"India","2841.0","1453.0","1388.0","-"
"Iraq","222.0","118.0","104.0","-"
"Jordan","305.0","200.0","105.0","-"
"Korea, South","512.0","228.0","284.0","-"
"Lithuania","315.0","121.0","194.0","-"
"Mexico","5816.0","3090.0","2726.0","-"
"Nigeria","455.0","251.0","204.0","-"
"Pakistan","774.0","431.0","343.0","-"
"Philippines","1455.0","571.0","884.0","-"
"Poland","3907.0","1829.0","2078.0","-"
"Romania","408.0","186.0","222.0","-"
"Russia","343.0","128.0","215.0","-"
"Serbia and Montenegro","270.0","146.0","124.0","-"
"Ukraine","536.0","229.0","307.0","-"
"United Kingdom","260.0","160.0","100.0","-"
"Vietnam","374.0","146.0","228.0","-"
"Other","5534.0","2789.0","2745.0","-"
"Unknown","80.0","47.0","33.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
