"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Tucson, AZ","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1760.0","802.0","958.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","138.0","68.0","70.0","-"
"25 to 34 years","470.0","206.0","264.0","-"
"35 to 44 years","447.0","203.0","244.0","-"
"45 to 54 years","338.0","152.0","186.0","-"
"55 to 64 years","235.0","120.0","115.0","-"
"65 years and over","132.0","53.0","79.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","318.0","164.0","154.0","-"
"Married","1170.0","553.0","617.0","-"
"Other","272.0","85.0","187.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","354.0","173.0","181.0","-"
"Service occupations","171.0","50.0","121.0","-"
"Sales and office occupations","99.0","31.0","68.0","-"
"Farming, fishing, and forestry occupations","6.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","39.0","D","D","-"
"Production, transportation, and material moving occupations","125.0","95.0","30.0","-"
"Military","13.0","13.0","-","-"
"No occupation/not working outside home","282.0","90.0","192.0","-"
"Homemakers","61.0","D","D","-"
"Students or children","166.0","64.0","102.0","-"
"Retirees","28.0","17.0","11.0","-"
"Unemployed","27.0","D","D","-"
"Unknown","671.0","308.0","363.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","19.0","10.0","9.0","-"
"Canada","40.0","15.0","25.0","-"
"China","48.0","18.0","30.0","-"
"Colombia","17.0","D","D","-"
"El Salvador","14.0","D","D","-"
"Germany","23.0","5.0","18.0","-"
"Guatemala","10.0","5.0","5.0","-"
"India","46.0","16.0","30.0","-"
"Iran","35.0","23.0","12.0","-"
"Iraq","18.0","9.0","9.0","-"
"Korea, South","33.0","13.0","20.0","-"
"Mexico","867.0","402.0","465.0","-"
"Philippines","54.0","20.0","34.0","-"
"Russia","18.0","6.0","12.0","-"
"Somalia","16.0","D","D","-"
"Sudan","24.0","15.0","9.0","-"
"Taiwan","14.0","D","D","-"
"Ukraine","17.0","8.0","9.0","-"
"United Kingdom","30.0","16.0","14.0","-"
"Vietnam","63.0","17.0","46.0","-"
"Other","350.0","170.0","180.0","-"
"Unknown","4.0","4.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
