"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Panama City-Lynn Haven-Panama City Beach, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","124.0","40.0","84.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","10.0","D","D","-"
"25 to 34 years","32.0","12.0","20.0","-"
"35 to 44 years","32.0","10.0","22.0","-"
"45 to 54 years","27.0","9.0","18.0","-"
"55 to 64 years","16.0","4.0","12.0","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","9.0","5.0","4.0","-"
"Married","97.0","27.0","70.0","-"
"Other","18.0","8.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","15.0","3.0","12.0","-"
"Service occupations","7.0","D","D","-"
"Sales and office occupations","7.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","-","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","7.0","-","7.0","-"
"Homemakers","4.0","-","4.0","-"
"Students or children","D","-","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","80.0","29.0","51.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Belarus","D","-","D","-"
"Brazil","3.0","-","3.0","-"
"Canada","D","D","D","-"
"Colombia","D","D","-","-"
"Egypt","3.0","D","D","-"
"India","8.0","D","D","-"
"Iraq","D","D","D","-"
"Israel","D","D","-","-"
"Italy","3.0","D","D","-"
"Jamaica","D","D","-","-"
"Korea, South","4.0","-","4.0","-"
"Mexico","9.0","3.0","6.0","-"
"Pakistan","3.0","D","D","-"
"Philippines","9.0","D","D","-"
"Russia","5.0","D","D","-"
"South Africa","3.0","D","D","-"
"Thailand","4.0","-","4.0","-"
"Ukraine","3.0","-","3.0","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","14.0","4.0","10.0","-"
"Other","37.0","12.0","25.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
