"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Fort Walton Beach-Crestview-Destin, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","198.0","67.0","131.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","18.0","13.0","5.0","-"
"25 to 34 years","64.0","20.0","44.0","-"
"35 to 44 years","54.0","19.0","35.0","-"
"45 to 54 years","37.0","9.0","28.0","-"
"55 to 64 years","18.0","3.0","15.0","-"
"65 years and over","7.0","3.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","30.0","23.0","7.0","-"
"Married","139.0","35.0","104.0","-"
"Other","29.0","9.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","26.0","11.0","15.0","-"
"Service occupations","8.0","D","D","-"
"Sales and office occupations","5.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","4.0","4.0","-","-"
"Production, transportation, and material moving occupations","9.0","3.0","6.0","-"
"Military","9.0","D","D","-"
"No occupation/not working outside home","22.0","7.0","15.0","-"
"Homemakers","D","-","D","-"
"Students or children","14.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","D","D","-","-"
"Unknown","115.0","31.0","84.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Belarus","4.0","D","D","-"
"Brazil","3.0","3.0","-","-"
"Bulgaria","4.0","D","D","-"
"China","3.0","D","D","-"
"Colombia","9.0","D","D","-"
"Germany","11.0","-","11.0","-"
"Honduras","6.0","D","D","-"
"India","4.0","D","D","-"
"Jamaica","4.0","D","D","-"
"Korea, South","7.0","-","7.0","-"
"Mexico","11.0","8.0","3.0","-"
"Panama","4.0","-","4.0","-"
"Philippines","28.0","12.0","16.0","-"
"Poland","3.0","D","D","-"
"Russia","4.0","-","4.0","-"
"Taiwan","5.0","D","D","-"
"Thailand","11.0","-","11.0","-"
"Turkey","4.0","D","D","-"
"United Kingdom","10.0","5.0","5.0","-"
"Vietnam","8.0","3.0","5.0","-"
"Other","55.0","21.0","34.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
