"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lansing-East Lansing, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","507.0","242.0","265.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","51.0","19.0","32.0","-"
"25 to 34 years","140.0","63.0","77.0","-"
"35 to 44 years","148.0","84.0","64.0","-"
"45 to 54 years","107.0","46.0","61.0","-"
"55 to 64 years","34.0","14.0","20.0","-"
"65 years and over","27.0","16.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","114.0","68.0","46.0","-"
"Married","350.0","162.0","188.0","-"
"Other","43.0","12.0","31.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","102.0","63.0","39.0","-"
"Service occupations","33.0","11.0","22.0","-"
"Sales and office occupations","17.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","D","-"
"Production, transportation, and material moving occupations","45.0","26.0","19.0","-"
"Military","D","-","D","-"
"No occupation/not working outside home","85.0","28.0","57.0","-"
"Homemakers","13.0","-","13.0","-"
"Students or children","56.0","24.0","32.0","-"
"Retirees","4.0","D","D","-"
"Unemployed","12.0","D","D","-"
"Unknown","222.0","106.0","116.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","16.0","D","D","-"
"Bosnia and Herzegovina","28.0","15.0","13.0","-"
"Canada","7.0","4.0","3.0","-"
"China","16.0","5.0","11.0","-"
"Cuba","31.0","16.0","15.0","-"
"Ethiopia","12.0","6.0","6.0","-"
"Haiti","12.0","9.0","3.0","-"
"India","71.0","33.0","38.0","-"
"Iran","12.0","8.0","4.0","-"
"Iraq","23.0","11.0","12.0","-"
"Jordan","6.0","D","D","-"
"Korea, South","7.0","4.0","3.0","-"
"Mexico","22.0","10.0","12.0","-"
"Nigeria","11.0","6.0","5.0","-"
"Pakistan","20.0","11.0","9.0","-"
"Philippines","6.0","-","6.0","-"
"Somalia","10.0","6.0","4.0","-"
"Sudan","26.0","16.0","10.0","-"
"United Kingdom","8.0","3.0","5.0","-"
"Vietnam","23.0","7.0","16.0","-"
"Other","138.0","66.0","72.0","-"
"Unknown","2.0","1.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
