"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Akron, OH","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","511.0","243.0","268.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","52.0","30.0","22.0","-"
"25 to 34 years","140.0","64.0","76.0","-"
"35 to 44 years","152.0","67.0","85.0","-"
"45 to 54 years","100.0","48.0","52.0","-"
"55 to 64 years","44.0","27.0","17.0","-"
"65 years and over","23.0","7.0","16.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","104.0","68.0","36.0","-"
"Married","355.0","158.0","197.0","-"
"Other","52.0","17.0","35.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","112.0","60.0","52.0","-"
"Service occupations","31.0","15.0","16.0","-"
"Sales and office occupations","19.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","D","-"
"Production, transportation, and material moving occupations","49.0","25.0","24.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","78.0","31.0","47.0","-"
"Homemakers","8.0","-","8.0","-"
"Students or children","59.0","28.0","31.0","-"
"Retirees","8.0","3.0","5.0","-"
"Unemployed","3.0","-","3.0","-"
"Unknown","217.0","102.0","115.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","39.0","22.0","17.0","-"
"Canada","13.0","7.0","6.0","-"
"China","34.0","12.0","22.0","-"
"Croatia","27.0","15.0","12.0","-"
"Ghana","9.0","D","D","-"
"Hungary","8.0","4.0","4.0","-"
"India","89.0","54.0","35.0","-"
"Jordan","8.0","D","D","-"
"Korea, South","8.0","3.0","5.0","-"
"Laos","8.0","3.0","5.0","-"
"Lebanon","11.0","D","D","-"
"Liberia","12.0","4.0","8.0","-"
"Mexico","11.0","6.0","5.0","-"
"Pakistan","10.0","3.0","7.0","-"
"Philippines","17.0","4.0","13.0","-"
"Romania","14.0","3.0","11.0","-"
"Russia","11.0","D","D","-"
"Ukraine","15.0","7.0","8.0","-"
"United Kingdom","11.0","7.0","4.0","-"
"Vietnam","20.0","10.0","10.0","-"
"Other","135.0","64.0","71.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
