"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Yakima, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","334.0","167.0","167.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","48.0","21.0","27.0","-"
"25 to 34 years","58.0","23.0","35.0","-"
"35 to 44 years","100.0","54.0","46.0","-"
"45 to 54 years","47.0","19.0","28.0","-"
"55 to 64 years","48.0","27.0","21.0","-"
"65 years and over","33.0","23.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","72.0","38.0","34.0","-"
"Married","215.0","109.0","106.0","-"
"Other","47.0","20.0","27.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","39.0","20.0","19.0","-"
"Service occupations","20.0","D","D","-"
"Sales and office occupations","15.0","6.0","9.0","-"
"Farming, fishing, and forestry occupations","15.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","70.0","42.0","28.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","36.0","14.0","22.0","-"
"Homemakers","D","-","D","-"
"Students or children","22.0","8.0","14.0","-"
"Retirees","D","D","-","-"
"Unemployed","5.0","D","D","-"
"Unknown","136.0","67.0","69.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","D","D","-","-"
"Brazil","D","D","D","-"
"Canada","D","D","D","-"
"China","3.0","D","D","-"
"Costa Rica","D","D","D","-"
"Ecuador","D","D","-","-"
"El Salvador","3.0","D","D","-"
"Gambia, The","D","D","-","-"
"Ghana","D","-","D","-"
"Hong Kong","D","D","-","-"
"Hungary","D","-","D","-"
"India","D","D","-","-"
"Iran","D","D","-","-"
"Jordan","D","D","-","-"
"Korea, South","5.0","D","D","-"
"Mexico","279.0","142.0","137.0","-"
"Philippines","9.0","3.0","6.0","-"
"Russia","4.0","-","4.0","-"
"Thailand","D","-","D","-"
"Vietnam","D","D","D","-"
"Other","10.0","5.0","5.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
