"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Atlanta-Sandy Springs-Marietta, GA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","12651.0","6089.0","6562.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","989.0","443.0","546.0","-"
"25 to 34 years","3474.0","1474.0","2000.0","-"
"35 to 44 years","4157.0","2138.0","2019.0","-"
"45 to 54 years","2224.0","1161.0","1063.0","-"
"55 to 64 years","1203.0","592.0","611.0","-"
"65 years and over","604.0","281.0","323.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2454.0","1290.0","1164.0","-"
"Married","8793.0","4234.0","4559.0","-"
"Other","1402.0","564.0","838.0","-"
"Unknown","2.0","1.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","2215.0","1124.0","1091.0","-"
"Service occupations","594.0","208.0","386.0","-"
"Sales and office occupations","764.0","300.0","464.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","154.0","D","D","-"
"Production, transportation, and material moving occupations","705.0","485.0","220.0","-"
"Military","D","D","13.0","-"
"No occupation/not working outside home","1594.0","589.0","1005.0","-"
"Homemakers","213.0","3.0","210.0","-"
"Students or children","1070.0","460.0","610.0","-"
"Retirees","92.0","54.0","38.0","-"
"Unemployed","219.0","72.0","147.0","-"
"Unknown","6564.0","3194.0","3370.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","206.0","107.0","99.0","-"
"Brazil","178.0","52.0","126.0","-"
"Canada","191.0","103.0","88.0","-"
"China","389.0","175.0","214.0","-"
"Colombia","367.0","135.0","232.0","-"
"El Salvador","175.0","89.0","86.0","-"
"Ethiopia","530.0","268.0","262.0","-"
"Ghana","226.0","134.0","92.0","-"
"Haiti","245.0","127.0","118.0","-"
"India","1174.0","621.0","553.0","-"
"Iran","224.0","117.0","107.0","-"
"Jamaica","681.0","281.0","400.0","-"
"Korea, South","583.0","258.0","325.0","-"
"Mexico","722.0","387.0","335.0","-"
"Nigeria","601.0","327.0","274.0","-"
"Pakistan","267.0","149.0","118.0","-"
"Philippines","170.0","73.0","97.0","-"
"Trinidad and Tobago","149.0","62.0","87.0","-"
"United Kingdom","261.0","133.0","128.0","-"
"Vietnam","743.0","295.0","448.0","-"
"Other","4549.0","2189.0","2360.0","-"
"Unknown","20.0","7.0","13.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
