"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Augusta-Richmond County, GA-SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","315.0","142.0","173.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","26.0","12.0","14.0","-"
"25 to 34 years","79.0","39.0","40.0","-"
"35 to 44 years","85.0","41.0","44.0","-"
"45 to 54 years","64.0","22.0","42.0","-"
"55 to 64 years","41.0","18.0","23.0","-"
"65 years and over","20.0","10.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","49.0","26.0","23.0","-"
"Married","239.0","107.0","132.0","-"
"Other","27.0","9.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","57.0","30.0","27.0","-"
"Service occupations","18.0","4.0","14.0","-"
"Sales and office occupations","19.0","7.0","12.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","19.0","12.0","7.0","-"
"Military","12.0","6.0","6.0","-"
"No occupation/not working outside home","34.0","12.0","22.0","-"
"Homemakers","7.0","D","D","-"
"Students or children","21.0","8.0","13.0","-"
"Retirees","D","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","151.0","66.0","85.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","10.0","7.0","3.0","-"
"China","9.0","D","D","-"
"Germany","9.0","4.0","5.0","-"
"Guatemala","7.0","D","D","-"
"Guyana","4.0","4.0","-","-"
"India","53.0","29.0","24.0","-"
"Iran","4.0","D","D","-"
"Jamaica","7.0","3.0","4.0","-"
"Korea, South","19.0","5.0","14.0","-"
"Lebanon","4.0","D","D","-"
"Mexico","29.0","18.0","11.0","-"
"Nigeria","5.0","D","D","-"
"Pakistan","6.0","3.0","3.0","-"
"Panama","9.0","D","D","-"
"Philippines","12.0","3.0","9.0","-"
"Poland","5.0","D","D","-"
"Russia","4.0","-","4.0","-"
"Thailand","6.0","D","D","-"
"United Kingdom","14.0","7.0","7.0","-"
"Vietnam","15.0","7.0","8.0","-"
"Other","83.0","36.0","47.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
