"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Spokane, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","503.0","219.0","284.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","70.0","37.0","33.0","-"
"25 to 34 years","126.0","51.0","75.0","-"
"35 to 44 years","125.0","58.0","67.0","-"
"45 to 54 years","88.0","33.0","55.0","-"
"55 to 64 years","58.0","27.0","31.0","-"
"65 years and over","36.0","13.0","23.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","89.0","58.0","31.0","-"
"Married","369.0","148.0","221.0","-"
"Other","45.0","13.0","32.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","50.0","24.0","26.0","-"
"Service occupations","37.0","14.0","23.0","-"
"Sales and office occupations","16.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","10.0","D","D","-"
"Production, transportation, and material moving occupations","30.0","17.0","13.0","-"
"Military","D","5.0","D","-"
"No occupation/not working outside home","70.0","28.0","42.0","-"
"Homemakers","8.0","D","D","-"
"Students or children","53.0","24.0","29.0","-"
"Retirees","3.0","-","3.0","-"
"Unemployed","6.0","D","D","-"
"Unknown","282.0","116.0","166.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","10.0","7.0","3.0","-"
"Belarus","21.0","10.0","11.0","-"
"Bosnia and Herzegovina","8.0","4.0","4.0","-"
"Canada","18.0","7.0","11.0","-"
"China","12.0","3.0","9.0","-"
"Ethiopia","5.0","D","D","-"
"Germany","8.0","D","D","-"
"India","12.0","7.0","5.0","-"
"Iran","6.0","3.0","3.0","-"
"Korea, South","12.0","4.0","8.0","-"
"Kyrgyzstan","12.0","7.0","5.0","-"
"Mexico","26.0","15.0","11.0","-"
"Moldova","10.0","5.0","5.0","-"
"Philippines","23.0","4.0","19.0","-"
"Russia","64.0","29.0","35.0","-"
"Thailand","10.0","D","D","-"
"Ukraine","86.0","41.0","45.0","-"
"United Kingdom","9.0","3.0","6.0","-"
"Uzbekistan","9.0","D","D","-"
"Vietnam","44.0","20.0","24.0","-"
"Other","97.0","42.0","55.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
