"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lafayette, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","195.0","84.0","111.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","24.0","9.0","15.0","-"
"25 to 34 years","53.0","16.0","37.0","-"
"35 to 44 years","67.0","31.0","36.0","-"
"45 to 54 years","32.0","17.0","15.0","-"
"55 to 64 years","10.0","5.0","5.0","-"
"65 years and over","9.0","6.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","40.0","15.0","25.0","-"
"Married","138.0","61.0","77.0","-"
"Other","17.0","8.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","32.0","20.0","12.0","-"
"Service occupations","10.0","3.0","7.0","-"
"Sales and office occupations","D","D","5.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","21.0","11.0","10.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","39.0","12.0","27.0","-"
"Homemakers","D","-","D","-"
"Students or children","33.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","-","D","-"
"Unknown","85.0","35.0","50.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","D","D","-"
"Brazil","D","D","D","-"
"Canada","5.0","D","D","-"
"China","24.0","14.0","10.0","-"
"Colombia","3.0","D","D","-"
"Egypt","D","D","-","-"
"El Salvador","3.0","D","D","-"
"Germany","D","D","D","-"
"Guatemala","3.0","D","D","-"
"India","24.0","11.0","13.0","-"
"Iran","3.0","D","D","-"
"Korea, South","9.0","3.0","6.0","-"
"Mexico","38.0","19.0","19.0","-"
"Philippines","13.0","3.0","10.0","-"
"Poland","5.0","D","D","-"
"Russia","3.0","-","3.0","-"
"Soviet Union (former)","3.0","D","D","-"
"Taiwan","5.0","D","D","-"
"Turkey","3.0","D","D","-"
"Vietnam","4.0","D","D","-"
"Other","39.0","14.0","25.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
