"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Worthington, MN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","50.0","29.0","21.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","D","D","-","-"
"25 to 34 years","19.0","11.0","8.0","-"
"35 to 44 years","12.0","7.0","5.0","-"
"45 to 54 years","6.0","D","D","-"
"55 to 64 years","7.0","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","10.0","6.0","-"
"Married","31.0","19.0","12.0","-"
"Other","3.0","-","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","D","-","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","D","D","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","11.0","8.0","3.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","5.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","-","-"
"Unknown","29.0","14.0","15.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Colombia","D","D","-","-"
"El Salvador","D","D","-","-"
"Eritrea","D","D","-","-"
"Ethiopia","10.0","5.0","5.0","-"
"Guatemala","D","-","D","-"
"Haiti","D","D","-","-"
"Honduras","D","-","D","-"
"India","D","D","-","-"
"Laos","10.0","4.0","6.0","-"
"Liberia","D","D","-","-"
"Mexico","12.0","8.0","4.0","-"
"Nicaragua","D","-","D","-"
"Sudan","D","D","D","-"
"Thailand","3.0","D","D","-"
"Vietnam","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
