"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Yuba City, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","582.0","285.0","297.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","95.0","39.0","56.0","-"
"25 to 34 years","154.0","74.0","80.0","-"
"35 to 44 years","129.0","65.0","64.0","-"
"45 to 54 years","84.0","47.0","37.0","-"
"55 to 64 years","74.0","39.0","35.0","-"
"65 years and over","46.0","21.0","25.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","114.0","63.0","51.0","-"
"Married","435.0","211.0","224.0","-"
"Other","33.0","11.0","22.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","64.0","24.0","40.0","-"
"Service occupations","38.0","15.0","23.0","-"
"Sales and office occupations","30.0","9.0","21.0","-"
"Farming, fishing, and forestry occupations","22.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","112.0","79.0","33.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","93.0","33.0","60.0","-"
"Homemakers","D","-","D","-"
"Students or children","66.0","26.0","40.0","-"
"Retirees","5.0","D","D","-"
"Unemployed","D","D","D","-"
"Unknown","213.0","101.0","112.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","13.0","7.0","6.0","-"
"Burma","D","D","-","-"
"Canada","3.0","D","D","-"
"China","3.0","D","D","-"
"Colombia","D","-","D","-"
"El Salvador","D","D","-","-"
"Germany","4.0","-","4.0","-"
"India","282.0","135.0","147.0","-"
"Korea, South","6.0","D","D","-"
"Laos","5.0","D","D","-"
"Mexico","127.0","73.0","54.0","-"
"Nepal","3.0","D","D","-"
"Pakistan","38.0","18.0","20.0","-"
"Philippines","29.0","10.0","19.0","-"
"Romania","5.0","D","D","-"
"South Africa","4.0","D","D","-"
"Soviet Union (former)","4.0","D","D","-"
"Thailand","6.0","D","D","-"
"United Kingdom","10.0","D","D","-"
"Vietnam","3.0","D","D","-"
"Other","31.0","19.0","12.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
