"Persons Naturalized During Fiscal Year 2009","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Charlottesville, VA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","341.0","159.0","182.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","40.0","15.0","25.0","-"
"25 to 34 years","64.0","31.0","33.0","-"
"35 to 44 years","92.0","47.0","45.0","-"
"45 to 54 years","88.0","40.0","48.0","-"
"55 to 64 years","34.0","15.0","19.0","-"
"65 years and over","23.0","11.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","64.0","30.0","34.0","-"
"Married","246.0","118.0","128.0","-"
"Other","31.0","11.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","34.0","17.0","17.0","-"
"Service occupations","15.0","4.0","11.0","-"
"Sales and office occupations","11.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","40.0","14.0","26.0","-"
"Homemakers","7.0","D","D","-"
"Students or children","29.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","D","-"
"Unknown","235.0","113.0","122.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","17.0","4.0","13.0","-"
"Bosnia and Herzegovina","7.0","D","D","-"
"Canada","13.0","8.0","5.0","-"
"China","22.0","10.0","12.0","-"
"Croatia","11.0","6.0","5.0","-"
"El Salvador","13.0","8.0","5.0","-"
"Ethiopia","9.0","3.0","6.0","-"
"France","5.0","D","D","-"
"Germany","6.0","D","D","-"
"Ghana","8.0","3.0","5.0","-"
"India","34.0","17.0","17.0","-"
"Iran","8.0","3.0","5.0","-"
"Korea, South","5.0","D","D","-"
"Mexico","9.0","4.0","5.0","-"
"Nepal","6.0","3.0","3.0","-"
"Philippines","10.0","D","D","-"
"Sudan","7.0","3.0","4.0","-"
"Taiwan","6.0","D","D","-"
"United Kingdom","25.0","15.0","10.0","-"
"Vietnam","8.0","4.0","4.0","-"
"Other","111.0","50.0","61.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
