"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Ecuador","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","11908.0","5013.0","6888.0","7.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1253.0","554.0","698.0","1.0"
"25-34 years","2947.0","1174.0","1772.0","1.0"
"35-44 years","2917.0","1295.0","1620.0","2.0"
"45-54 years","2308.0","989.0","1317.0","2.0"
"55-64 years","1632.0","670.0","962.0","-"
"65 years and over","851.0","331.0","519.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2489.0","1107.0","1382.0","-"
"Married","7364.0","3162.0","4202.0","-"
"Other","1991.0","707.0","1284.0","-"
"Unknown","64.0","37.0","20.0","7.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","516.0","236.0","280.0","-"
"Service occupations","233.0","102.0","131.0","-"
"Sales and office occupations","310.0","79.0","231.0","-"
"Farming, fishing, and forestry occupations","4.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","74.0","D","D","-"
"Production, transportation, and material moving occupations","487.0","304.0","183.0","-"
"Military","88.0","D","D","-"
"No occupation/not working outside home","1102.0","326.0","776.0","-"
"Homemakers","210.0","D","D","-"
"Students or children","559.0","198.0","361.0","-"
"Retirees","175.0","82.0","93.0","-"
"Unemployed","158.0","D","D","-"
"Unknown","9094.0","3826.0","5261.0","7.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","73.0","23.0","50.0","-"
"California","785.0","299.0","486.0","-"
"Colorado","35.0","15.0","20.0","-"
"Connecticut","304.0","131.0","173.0","-"
"Florida","1920.0","696.0","1224.0","-"
"Georgia","116.0","45.0","71.0","-"
"Illinois","428.0","171.0","257.0","-"
"Maryland","178.0","67.0","111.0","-"
"Massachusetts","178.0","75.0","103.0","-"
"Michigan","18.0","5.0","13.0","-"
"Minnesota","68.0","33.0","35.0","-"
"Nevada","34.0","14.0","20.0","-"
"New Jersey","2562.0","1114.0","1448.0","-"
"New York","3909.0","1798.0","2111.0","-"
"Ohio","29.0","11.0","18.0","-"
"Pennsylvania","187.0","73.0","114.0","-"
"Texas","242.0","99.0","143.0","-"
"Virginia","185.0","66.0","119.0","-"
"Washington","25.0","9.0","16.0","-"
"Other","568.0","232.0","336.0","-"
"Unknown","64.0","37.0","20.0","7.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
