"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Pakistan","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","11813.0","6502.0","5306.0","5.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1301.0","648.0","652.0","1.0"
"25-34 years","3429.0","1642.0","1785.0","2.0"
"35-44 years","3564.0","2142.0","1422.0","-"
"45-54 years","2046.0","1216.0","829.0","1.0"
"55-64 years","948.0","578.0","369.0","1.0"
"65 years and over","525.0","276.0","249.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2238.0","1428.0","810.0","-"
"Married","8860.0","4730.0","4130.0","-"
"Other","639.0","299.0","340.0","-"
"Unknown","76.0","45.0","26.0","5.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1648.0","1214.0","434.0","-"
"Service occupations","131.0","74.0","57.0","-"
"Sales and office occupations","536.0","332.0","204.0","-"
"Farming, fishing, and forestry occupations","3.0","3.0","-","-"
"Construction, extraction, maintenance and repair occupations","29.0","D","D","-"
"Production, transportation, and material moving occupations","231.0","203.0","28.0","-"
"Military","30.0","D","D","-"
"No occupation/not working outside home","1465.0","489.0","976.0","-"
"Homemakers","379.0","3.0","376.0","-"
"Students or children","951.0","426.0","525.0","-"
"Retirees","50.0","34.0","16.0","-"
"Unemployed","85.0","26.0","59.0","-"
"Unknown","7740.0","4135.0","3600.0","5.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","94.0","50.0","44.0","-"
"California","1505.0","777.0","728.0","-"
"Colorado","65.0","33.0","32.0","-"
"Connecticut","175.0","101.0","74.0","-"
"Florida","470.0","219.0","251.0","-"
"Georgia","310.0","190.0","120.0","-"
"Illinois","932.0","512.0","419.0","1.0"
"Maryland","623.0","326.0","297.0","-"
"Massachusetts","190.0","107.0","83.0","-"
"Michigan","369.0","188.0","181.0","-"
"Minnesota","83.0","48.0","35.0","-"
"Nevada","62.0","36.0","26.0","-"
"New Jersey","980.0","494.0","486.0","-"
"New York","1449.0","897.0","552.0","-"
"Ohio","164.0","91.0","73.0","-"
"Pennsylvania","265.0","152.0","113.0","-"
"Texas","1723.0","924.0","799.0","-"
"Virginia","1166.0","660.0","506.0","-"
"Washington","84.0","35.0","49.0","-"
"Other","1029.0","617.0","412.0","-"
"Unknown","75.0","45.0","26.0","4.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
