"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Sierra Leone","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2018.0","913.0","1104.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","238.0","107.0","131.0","-"
"25-34 years","598.0","243.0","355.0","-"
"35-44 years","579.0","267.0","311.0","1.0"
"45-54 years","367.0","187.0","180.0","-"
"55-64 years","140.0","75.0","65.0","-"
"65 years and over","96.0","34.0","62.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","596.0","266.0","330.0","-"
"Married","982.0","468.0","514.0","-"
"Other","418.0","165.0","253.0","-"
"Unknown","22.0","14.0","7.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","101.0","40.0","61.0","-"
"Service occupations","67.0","25.0","42.0","-"
"Sales and office occupations","D","D","13.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","26.0","D","D","-"
"Military","22.0","D","D","-"
"No occupation/not working outside home","157.0","70.0","87.0","-"
"Homemakers","D","-","D","-"
"Students or children","141.0","66.0","75.0","-"
"Retirees","D","D","D","-"
"Unemployed","7.0","D","D","-"
"Unknown","1621.0","726.0","894.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","12.0","D","D","-"
"California","104.0","46.0","58.0","-"
"Colorado","7.0","D","D","-"
"Connecticut","13.0","7.0","6.0","-"
"Florida","26.0","8.0","18.0","-"
"Georgia","78.0","40.0","38.0","-"
"Illinois","24.0","10.0","14.0","-"
"Maryland","514.0","211.0","303.0","-"
"Massachusetts","64.0","30.0","34.0","-"
"Michigan","20.0","9.0","11.0","-"
"Minnesota","35.0","18.0","17.0","-"
"Nevada","3.0","3.0","-","-"
"New Jersey","179.0","67.0","112.0","-"
"New York","114.0","57.0","57.0","-"
"Ohio","99.0","46.0","53.0","-"
"Pennsylvania","155.0","76.0","79.0","-"
"Texas","90.0","45.0","45.0","-"
"Virginia","288.0","128.0","160.0","-"
"Washington","10.0","6.0","4.0","-"
"Other","161.0","79.0","82.0","-"
"Unknown","22.0","14.0","7.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
