"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Gambia, The","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","330.0","224.0","106.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","13.0","D","D","-"
"25-34 years","107.0","66.0","41.0","-"
"35-44 years","137.0","99.0","38.0","-"
"45-54 years","55.0","40.0","15.0","-"
"55-64 years","14.0","D","D","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","33.0","18.0","15.0","-"
"Married","250.0","172.0","78.0","-"
"Other","43.0","30.0","13.0","-"
"Unknown","4.0","4.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","33.0","24.0","9.0","-"
"Service occupations","15.0","7.0","8.0","-"
"Sales and office occupations","D","D","4.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","16.0","16.0","-","-"
"Military","7.0","7.0","-","-"
"No occupation/not working outside home","26.0","14.0","12.0","-"
"Homemakers","D","-","D","-"
"Students or children","22.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","D","-"
"Unknown","224.0","151.0","73.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","5.0","D","D","-"
"California","12.0","9.0","3.0","-"
"Colorado","D","D","-","-"
"Connecticut","3.0","D","D","-"
"Florida","6.0","D","D","-"
"Georgia","39.0","29.0","10.0","-"
"Illinois","9.0","4.0","5.0","-"
"Maryland","36.0","21.0","15.0","-"
"Massachusetts","3.0","D","D","-"
"Michigan","9.0","5.0","4.0","-"
"Minnesota","10.0","6.0","4.0","-"
"New Jersey","4.0","D","D","-"
"New York","53.0","42.0","11.0","-"
"Ohio","16.0","13.0","3.0","-"
"Oregon","D","D","-","-"
"Pennsylvania","8.0","3.0","5.0","-"
"Texas","12.0","5.0","7.0","-"
"Virginia","8.0","D","D","-"
"Washington","35.0","21.0","14.0","-"
"Other","54.0","42.0","12.0","-"
"Unknown","4.0","4.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
