"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Guinea","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","225.0","134.0","91.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","4.0","D","-"
"25-34 years","64.0","35.0","29.0","-"
"35-44 years","88.0","50.0","38.0","-"
"45-54 years","51.0","36.0","15.0","-"
"55-64 years","13.0","9.0","4.0","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","24.0","16.0","8.0","-"
"Married","157.0","94.0","63.0","-"
"Other","40.0","21.0","19.0","-"
"Unknown","4.0","3.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","14.0","5.0","9.0","-"
"Service occupations","6.0","D","D","-"
"Sales and office occupations","D","D","-","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","12.0","12.0","-","-"
"Military","D","D","-","-"
"No occupation/not working outside home","9.0","D","D","-"
"Homemakers","-","-","-","-"
"Students or children","9.0","6.0","3.0","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","178.0","103.0","75.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","-","-"
"California","7.0","D","D","-"
"Colorado","6.0","D","D","-"
"Connecticut","D","-","D","-"
"Florida","4.0","D","D","-"
"Georgia","22.0","17.0","5.0","-"
"Illinois","D","D","-","-"
"Maryland","20.0","9.0","11.0","-"
"Massachusetts","11.0","7.0","4.0","-"
"Michigan","5.0","D","D","-"
"Minnesota","3.0","3.0","-","-"
"New Jersey","15.0","9.0","6.0","-"
"New York","34.0","20.0","14.0","-"
"Ohio","11.0","8.0","3.0","-"
"Oregon","D","D","-","-"
"Pennsylvania","19.0","8.0","11.0","-"
"Texas","6.0","D","D","-"
"Virginia","16.0","7.0","9.0","-"
"Washington","7.0","4.0","3.0","-"
"Other","29.0","21.0","8.0","-"
"Unknown","4.0","3.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
