"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Macedonia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","756.0","366.0","390.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","85.0","40.0","45.0","-"
"25-34 years","256.0","102.0","154.0","-"
"35-44 years","195.0","105.0","90.0","-"
"45-54 years","124.0","71.0","53.0","-"
"55-64 years","65.0","32.0","33.0","-"
"65 years and over","31.0","16.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","106.0","68.0","38.0","-"
"Married","600.0","274.0","326.0","-"
"Other","45.0","22.0","23.0","-"
"Unknown","5.0","2.0","3.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","44.0","D","D","-"
"Service occupations","35.0","12.0","23.0","-"
"Sales and office occupations","20.0","4.0","16.0","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","82.0","63.0","19.0","-"
"Military","D","-","D","-"
"No occupation/not working outside home","71.0","29.0","42.0","-"
"Homemakers","16.0","-","16.0","-"
"Students or children","34.0","17.0","17.0","-"
"Retirees","8.0","5.0","3.0","-"
"Unemployed","13.0","7.0","6.0","-"
"Unknown","495.0","223.0","272.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","11.0","3.0","8.0","-"
"California","25.0","16.0","9.0","-"
"Colorado","D","-","D","-"
"Connecticut","28.0","12.0","16.0","-"
"Florida","30.0","13.0","17.0","-"
"Georgia","D","D","D","-"
"Illinois","102.0","54.0","48.0","-"
"Maryland","4.0","D","D","-"
"Michigan","102.0","52.0","50.0","-"
"Minnesota","3.0","D","D","-"
"Nevada","4.0","D","D","-"
"New Jersey","171.0","72.0","99.0","-"
"New York","100.0","50.0","50.0","-"
"Ohio","33.0","17.0","16.0","-"
"Oregon","6.0","3.0","3.0","-"
"Pennsylvania","14.0","7.0","7.0","-"
"Texas","13.0","7.0","6.0","-"
"Virginia","11.0","3.0","8.0","-"
"Washington","3.0","D","D","-"
"Other","86.0","46.0","40.0","-"
"Unknown","5.0","2.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
