"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Malaysia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1705.0","720.0","984.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","100.0","42.0","58.0","-"
"25-34 years","339.0","125.0","214.0","-"
"35-44 years","593.0","251.0","342.0","-"
"45-54 years","468.0","216.0","251.0","1.0"
"55-64 years","138.0","56.0","82.0","-"
"65 years and over","67.0","30.0","37.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","336.0","174.0","162.0","-"
"Married","1200.0","485.0","715.0","-"
"Other","163.0","60.0","103.0","-"
"Unknown","6.0","1.0","4.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","359.0","193.0","166.0","-"
"Service occupations","43.0","24.0","19.0","-"
"Sales and office occupations","75.0","24.0","51.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","D","6.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","154.0","39.0","115.0","-"
"Homemakers","45.0","D","D","-"
"Students or children","93.0","30.0","63.0","-"
"Retirees","10.0","5.0","5.0","-"
"Unemployed","6.0","D","D","-"
"Unknown","1058.0","430.0","627.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","31.0","13.0","18.0","-"
"California","500.0","203.0","297.0","-"
"Colorado","16.0","6.0","10.0","-"
"Connecticut","21.0","10.0","11.0","-"
"Florida","54.0","26.0","28.0","-"
"Georgia","46.0","23.0","23.0","-"
"Illinois","53.0","26.0","27.0","-"
"Maryland","28.0","14.0","14.0","-"
"Massachusetts","38.0","14.0","24.0","-"
"Minnesota","24.0","12.0","12.0","-"
"Nevada","18.0","14.0","4.0","-"
"New Jersey","97.0","36.0","61.0","-"
"New York","236.0","95.0","141.0","-"
"Ohio","33.0","16.0","17.0","-"
"Oregon","18.0","4.0","14.0","-"
"Pennsylvania","35.0","19.0","16.0","-"
"Texas","132.0","62.0","70.0","-"
"Virginia","51.0","25.0","26.0","-"
"Washington","50.0","21.0","29.0","-"
"Other","218.0","80.0","138.0","-"
"Unknown","6.0","1.0","4.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
