"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Liberia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2468.0","1069.0","1399.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","277.0","108.0","169.0","-"
"25-34 years","828.0","349.0","479.0","-"
"35-44 years","604.0","277.0","327.0","-"
"45-54 years","467.0","205.0","262.0","-"
"55-64 years","181.0","88.0","93.0","-"
"65 years and over","111.0","42.0","69.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","897.0","374.0","523.0","-"
"Married","1231.0","584.0","647.0","-"
"Other","319.0","105.0","214.0","-"
"Unknown","21.0","6.0","15.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","156.0","71.0","85.0","-"
"Service occupations","146.0","34.0","112.0","-"
"Sales and office occupations","41.0","21.0","20.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","9.0","9.0","-","-"
"Production, transportation, and material moving occupations","59.0","D","D","-"
"Military","43.0","D","D","-"
"No occupation/not working outside home","200.0","85.0","115.0","-"
"Homemakers","D","-","D","-"
"Students or children","173.0","77.0","96.0","-"
"Retirees","D","3.0","D","-"
"Unemployed","17.0","5.0","12.0","-"
"Unknown","1814.0","761.0","1053.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","17.0","9.0","8.0","-"
"California","74.0","39.0","35.0","-"
"Colorado","11.0","D","D","-"
"Connecticut","21.0","7.0","14.0","-"
"Florida","41.0","18.0","23.0","-"
"Georgia","165.0","67.0","98.0","-"
"Illinois","33.0","19.0","14.0","-"
"Maryland","226.0","89.0","137.0","-"
"Massachusetts","115.0","47.0","68.0","-"
"Michigan","45.0","21.0","24.0","-"
"Minnesota","296.0","131.0","165.0","-"
"New Jersey","260.0","100.0","160.0","-"
"New York","147.0","69.0","78.0","-"
"Ohio","52.0","30.0","22.0","-"
"Oregon","4.0","D","D","-"
"Pennsylvania","355.0","140.0","215.0","-"
"Texas","97.0","44.0","53.0","-"
"Virginia","98.0","40.0","58.0","-"
"Washington","4.0","D","D","-"
"Other","386.0","180.0","206.0","-"
"Unknown","21.0","6.0","15.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
