"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Oceania","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4781.0","2292.0","2488.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","363.0","150.0","213.0","-"
"25-34 years","995.0","459.0","536.0","-"
"35-44 years","1327.0","662.0","665.0","-"
"45-54 years","1157.0","578.0","579.0","-"
"55-64 years","681.0","327.0","353.0","1.0"
"65 years and over","258.0","116.0","142.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","722.0","361.0","361.0","-"
"Married","3554.0","1749.0","1805.0","-"
"Other","472.0","164.0","308.0","-"
"Unknown","33.0","18.0","14.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","798.0","424.0","374.0","-"
"Service occupations","188.0","60.0","128.0","-"
"Sales and office occupations","242.0","72.0","170.0","-"
"Farming, fishing, and forestry occupations","7.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","55.0","55.0","-","-"
"Production, transportation, and material moving occupations","178.0","D","D","-"
"Military","158.0","115.0","43.0","-"
"No occupation/not working outside home","355.0","121.0","234.0","-"
"Homemakers","88.0","D","D","-"
"Students or children","194.0","89.0","105.0","-"
"Retirees","51.0","23.0","28.0","-"
"Unemployed","22.0","D","D","-"
"Unknown","2800.0","1296.0","1503.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","89.0","42.0","47.0","-"
"California","2192.0","1014.0","1178.0","-"
"Colorado","148.0","69.0","79.0","-"
"Florida","134.0","55.0","79.0","-"
"Georgia","45.0","20.0","25.0","-"
"Hawaii","209.0","109.0","100.0","-"
"Illinois","71.0","40.0","31.0","-"
"Maryland","50.0","26.0","24.0","-"
"Massachusetts","70.0","35.0","35.0","-"
"Michigan","46.0","21.0","25.0","-"
"Nevada","63.0","33.0","30.0","-"
"New Jersey","67.0","32.0","35.0","-"
"New York","162.0","84.0","78.0","-"
"North Carolina","50.0","26.0","24.0","-"
"Oregon","104.0","47.0","57.0","-"
"Pennsylvania","46.0","21.0","25.0","-"
"Texas","201.0","103.0","98.0","-"
"Utah","206.0","106.0","100.0","-"
"Virginia","91.0","47.0","44.0","-"
"Washington","226.0","113.0","113.0","-"
"Other","478.0","231.0","247.0","-"
"Unknown","33.0","18.0","14.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
