"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Vietnam","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","39584.0","15306.0","24261.0","17.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","4142.0","1946.0","2196.0","-"
"25-34 years","10340.0","3494.0","6843.0","3.0"
"35-44 years","10926.0","4453.0","6465.0","8.0"
"45-54 years","6190.0","2547.0","3641.0","2.0"
"55-64 years","4846.0","1747.0","3095.0","4.0"
"65 years and over","3140.0","1119.0","2021.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","11704.0","5921.0","5783.0","-"
"Married","23507.0","8298.0","15209.0","-"
"Other","4125.0","991.0","3134.0","-"
"Unknown","248.0","96.0","135.0","17.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1236.0","650.0","586.0","-"
"Service occupations","2502.0","758.0","1744.0","-"
"Sales and office occupations","887.0","324.0","563.0","-"
"Farming, fishing, and forestry occupations","41.0","33.0","8.0","-"
"Construction, extraction, maintenance and repair occupations","319.0","303.0","16.0","-"
"Production, transportation, and material moving occupations","2025.0","1216.0","809.0","-"
"Military","93.0","77.0","16.0","-"
"No occupation/not working outside home","6157.0","2094.0","4063.0","-"
"Homemakers","1264.0","35.0","1229.0","-"
"Students or children","3824.0","1635.0","2189.0","-"
"Retirees","501.0","177.0","324.0","-"
"Unemployed","568.0","247.0","321.0","-"
"Unknown","26324.0","9851.0","16456.0","17.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","832.0","292.0","540.0","-"
"California","15131.0","6006.0","9125.0","-"
"Colorado","674.0","264.0","410.0","-"
"Florida","1473.0","536.0","937.0","-"
"Georgia","1267.0","524.0","743.0","-"
"Illinois","562.0","206.0","356.0","-"
"Maryland","607.0","228.0","379.0","-"
"Massachusetts","1445.0","555.0","890.0","-"
"Michigan","354.0","139.0","215.0","-"
"Minnesota","596.0","225.0","371.0","-"
"Nevada","304.0","106.0","198.0","-"
"New Jersey","712.0","254.0","457.0","1.0"
"New York","605.0","233.0","372.0","-"
"Ohio","290.0","110.0","180.0","-"
"Oregon","719.0","289.0","430.0","-"
"Pennsylvania","1304.0","489.0","815.0","-"
"Texas","4459.0","1667.0","2792.0","-"
"Virginia","1381.0","555.0","826.0","-"
"Washington","1334.0","477.0","857.0","-"
"Other","5288.0","2055.0","3233.0","-"
"Unknown","247.0","96.0","135.0","16.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
