"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Congo, Democratic Republic of the","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","211.0","123.0","88.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","24.0","D","D","-"
"25-34 years","55.0","36.0","19.0","-"
"35-44 years","64.0","33.0","31.0","-"
"45-54 years","49.0","33.0","16.0","-"
"55-64 years","16.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","52.0","26.0","26.0","-"
"Married","146.0","90.0","56.0","-"
"Other","13.0","7.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","22.0","12.0","10.0","-"
"Service occupations","6.0","D","D","-"
"Sales and office occupations","12.0","6.0","6.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","4.0","4.0","-","-"
"Production, transportation, and material moving occupations","4.0","D","D","-"
"Military","5.0","5.0","-","-"
"No occupation/not working outside home","17.0","9.0","8.0","-"
"Homemakers","-","-","-","-"
"Students or children","17.0","9.0","8.0","-"
"Retirees","-","-","-","-"
"Unemployed","-","-","-","-"
"Unknown","141.0","81.0","60.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","5.0","D","D","-"
"California","12.0","5.0","7.0","-"
"Colorado","5.0","D","D","-"
"Connecticut","D","D","-","-"
"Florida","8.0","4.0","4.0","-"
"Georgia","18.0","7.0","11.0","-"
"Illinois","14.0","9.0","5.0","-"
"Maryland","14.0","8.0","6.0","-"
"Massachusetts","6.0","D","D","-"
"Michigan","4.0","D","D","-"
"Minnesota","D","D","-","-"
"New Jersey","D","D","-","-"
"New York","13.0","6.0","7.0","-"
"Ohio","D","D","-","-"
"Oregon","D","D","D","-"
"Pennsylvania","3.0","3.0","-","-"
"Texas","28.0","19.0","9.0","-"
"Virginia","7.0","D","D","-"
"Washington","3.0","3.0","-","-"
"Other","64.0","38.0","26.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
