"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Serbia and Montenegro","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3582.0","1796.0","1784.0","2.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","344.0","162.0","182.0","-"
"25-34 years","918.0","436.0","482.0","-"
"35-44 years","981.0","508.0","472.0","1.0"
"45-54 years","731.0","390.0","341.0","-"
"55-64 years","398.0","199.0","198.0","1.0"
"65 years and over","210.0","101.0","109.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","754.0","452.0","302.0","-"
"Married","2477.0","1201.0","1276.0","-"
"Other","318.0","132.0","186.0","-"
"Unknown","33.0","11.0","20.0","2.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","364.0","206.0","158.0","-"
"Service occupations","172.0","67.0","105.0","-"
"Sales and office occupations","139.0","33.0","106.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","52.0","D","D","-"
"Production, transportation, and material moving occupations","237.0","175.0","62.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","335.0","124.0","211.0","-"
"Homemakers","51.0","-","51.0","-"
"Students or children","194.0","82.0","112.0","-"
"Retirees","51.0","26.0","25.0","-"
"Unemployed","39.0","16.0","23.0","-"
"Unknown","2273.0","1133.0","1138.0","2.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","97.0","46.0","51.0","-"
"California","347.0","162.0","185.0","-"
"Colorado","33.0","17.0","16.0","-"
"Connecticut","89.0","46.0","43.0","-"
"Florida","236.0","110.0","126.0","-"
"Georgia","45.0","17.0","28.0","-"
"Illinois","406.0","195.0","211.0","-"
"Maryland","49.0","28.0","21.0","-"
"Massachusetts","80.0","41.0","39.0","-"
"Michigan","249.0","126.0","123.0","-"
"Nevada","37.0","23.0","14.0","-"
"New Jersey","193.0","99.0","94.0","-"
"New York","672.0","347.0","325.0","-"
"Ohio","108.0","59.0","49.0","-"
"Oregon","40.0","19.0","21.0","-"
"Pennsylvania","72.0","34.0","38.0","-"
"Texas","126.0","68.0","58.0","-"
"Virginia","88.0","44.0","44.0","-"
"Washington","42.0","22.0","20.0","-"
"Other","540.0","282.0","258.0","-"
"Unknown","33.0","11.0","20.0","2.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
