"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Tunisia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","390.0","285.0","105.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","4.0","D","D","-"
"25-34 years","152.0","120.0","32.0","-"
"35-44 years","152.0","116.0","36.0","-"
"45-54 years","44.0","25.0","19.0","-"
"55-64 years","28.0","18.0","10.0","-"
"65 years and over","10.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","28.0","21.0","7.0","-"
"Married","299.0","214.0","85.0","-"
"Other","60.0","48.0","12.0","-"
"Unknown","3.0","2.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","54.0","45.0","9.0","-"
"Service occupations","10.0","7.0","3.0","-"
"Sales and office occupations","14.0","11.0","3.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","21.0","21.0","-","-"
"Military","5.0","5.0","-","-"
"No occupation/not working outside home","21.0","11.0","10.0","-"
"Homemakers","-","-","-","-"
"Students or children","15.0","8.0","7.0","-"
"Retirees","D","3.0","D","-"
"Unemployed","D","-","D","-"
"Unknown","265.0","185.0","80.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","6.0","3.0","3.0","-"
"California","58.0","47.0","11.0","-"
"Colorado","5.0","D","D","-"
"Connecticut","D","D","-","-"
"Florida","41.0","30.0","11.0","-"
"Georgia","8.0","D","D","-"
"Illinois","19.0","15.0","4.0","-"
"Maryland","18.0","8.0","10.0","-"
"Massachusetts","10.0","7.0","3.0","-"
"Michigan","14.0","10.0","4.0","-"
"Minnesota","D","D","-","-"
"Nevada","5.0","D","D","-"
"New Jersey","17.0","11.0","6.0","-"
"New York","34.0","27.0","7.0","-"
"Ohio","13.0","10.0","3.0","-"
"Oregon","3.0","3.0","-","-"
"Pennsylvania","22.0","17.0","5.0","-"
"Texas","15.0","10.0","5.0","-"
"Virginia","59.0","38.0","21.0","-"
"Other","37.0","30.0","7.0","-"
"Unknown","3.0","2.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
