"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Austria","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","357.0","159.0","197.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","11.0","4.0","7.0","-"
"25-34 years","42.0","19.0","23.0","-"
"35-44 years","95.0","46.0","49.0","-"
"45-54 years","72.0","34.0","38.0","-"
"55-64 years","75.0","30.0","45.0","-"
"65 years and over","62.0","26.0","35.0","1.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","42.0","21.0","21.0","-"
"Married","255.0","107.0","148.0","-"
"Other","57.0","29.0","28.0","-"
"Unknown","3.0","2.0","-","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","56.0","32.0","24.0","-"
"Service occupations","6.0","D","D","-"
"Sales and office occupations","15.0","4.0","11.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","5.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","32.0","10.0","22.0","-"
"Homemakers","D","-","D","-"
"Students or children","11.0","D","D","-"
"Retirees","11.0","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","239.0","103.0","135.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","13.0","7.0","6.0","-"
"California","77.0","37.0","40.0","-"
"Colorado","17.0","12.0","5.0","-"
"Florida","38.0","22.0","16.0","-"
"Georgia","6.0","3.0","3.0","-"
"Illinois","10.0","4.0","6.0","-"
"Maryland","7.0","D","D","-"
"Massachusetts","9.0","D","D","-"
"Michigan","6.0","3.0","3.0","-"
"Minnesota","4.0","D","D","-"
"Nevada","15.0","4.0","11.0","-"
"New Jersey","12.0","5.0","7.0","-"
"New York","32.0","15.0","17.0","-"
"Ohio","6.0","D","D","-"
"Oregon","5.0","-","5.0","-"
"Pennsylvania","7.0","3.0","4.0","-"
"Texas","15.0","6.0","9.0","-"
"Virginia","13.0","4.0","9.0","-"
"Washington","4.0","D","D","-"
"Other","58.0","25.0","33.0","-"
"Unknown","3.0","2.0","-","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
