"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Togo","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","673.0","417.0","256.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","39.0","16.0","23.0","-"
"25-34 years","247.0","146.0","101.0","-"
"35-44 years","265.0","177.0","88.0","-"
"45-54 years","101.0","63.0","38.0","-"
"55-64 years","18.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","111.0","68.0","43.0","-"
"Married","447.0","282.0","165.0","-"
"Other","113.0","67.0","46.0","-"
"Unknown","2.0","-","2.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","31.0","24.0","7.0","-"
"Service occupations","31.0","13.0","18.0","-"
"Sales and office occupations","13.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","3.0","-","-"
"Production, transportation, and material moving occupations","30.0","23.0","7.0","-"
"Military","37.0","D","D","-"
"No occupation/not working outside home","66.0","39.0","27.0","-"
"Homemakers","D","D","D","-"
"Students or children","59.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","-","-"
"Unknown","462.0","270.0","192.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","13.0","8.0","5.0","-"
"California","21.0","14.0","7.0","-"
"Colorado","9.0","5.0","4.0","-"
"Connecticut","15.0","5.0","10.0","-"
"Florida","17.0","7.0","10.0","-"
"Georgia","60.0","44.0","16.0","-"
"Illinois","42.0","25.0","17.0","-"
"Maryland","84.0","39.0","45.0","-"
"Massachusetts","10.0","4.0","6.0","-"
"Michigan","D","D","4.0","-"
"Minnesota","40.0","27.0","13.0","-"
"New Jersey","30.0","20.0","10.0","-"
"New York","70.0","43.0","27.0","-"
"Ohio","22.0","13.0","9.0","-"
"Oregon","D","D","-","-"
"Pennsylvania","24.0","17.0","7.0","-"
"Texas","19.0","12.0","7.0","-"
"Virginia","39.0","28.0","11.0","-"
"Washington","7.0","4.0","3.0","-"
"Other","142.0","99.0","43.0","-"
"Unknown","2.0","-","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
