"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Caribbean","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","131935.0","55295.0","76564.0","76.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","11245.0","4640.0","6601.0","4.0"
"25-34 years","30068.0","11979.0","18079.0","10.0"
"35-44 years","34202.0","14852.0","19336.0","14.0"
"45-54 years","24948.0","10742.0","14183.0","23.0"
"55-64 years","17701.0","7608.0","10075.0","18.0"
"65 years and over","13771.0","5474.0","8290.0","7.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","35623.0","14324.0","21299.0","-"
"Married","71244.0","32991.0","38253.0","-"
"Other","23853.0","7496.0","16357.0","-"
"Unknown","1215.0","484.0","655.0","76.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5918.0","2368.0","3550.0","-"
"Service occupations","2282.0","714.0","1568.0","-"
"Sales and office occupations","2143.0","766.0","1377.0","-"
"Farming, fishing, and forestry occupations","20.0","15.0","5.0","-"
"Construction, extraction, maintenance and repair occupations","813.0","802.0","11.0","-"
"Production, transportation, and material moving occupations","2906.0","1971.0","935.0","-"
"Military","1038.0","732.0","306.0","-"
"No occupation/not working outside home","9819.0","3391.0","6428.0","-"
"Homemakers","1087.0","22.0","1065.0","-"
"Students or children","5568.0","2058.0","3510.0","-"
"Retirees","1682.0","848.0","834.0","-"
"Unemployed","1482.0","463.0","1019.0","-"
"Unknown","106996.0","44536.0","62384.0","76.0"
"","","","",""
"Leading states of permanent residence","","","",""
"California","1588.0","773.0","815.0","-"
"Connecticut","1855.0","693.0","1162.0","-"
"Florida","60579.0","26087.0","34492.0","-"
"Georgia","2569.0","1055.0","1514.0","-"
"Illinois","673.0","301.0","372.0","-"
"Kentucky","324.0","154.0","170.0","-"
"Maryland","2060.0","802.0","1258.0","-"
"Massachusetts","6884.0","2855.0","4029.0","-"
"Michigan","377.0","145.0","232.0","-"
"Nevada","469.0","242.0","227.0","-"
"New Jersey","10917.0","4410.0","6505.0","2.0"
"New York","29421.0","11679.0","17741.0","1.0"
"North Carolina","618.0","287.0","331.0","-"
"Ohio","394.0","158.0","236.0","-"
"Pennsylvania","2792.0","1126.0","1666.0","-"
"Puerto Rico","1838.0","741.0","1097.0","-"
"Rhode Island","987.0","363.0","624.0","-"
"Texas","1509.0","661.0","848.0","-"
"U.S. Possessions","802.0","350.0","452.0","-"
"Virginia","927.0","418.0","509.0","-"
"Other","3139.0","1511.0","1628.0","-"
"Unknown","1213.0","484.0","656.0","73.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
