"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Antigua and Barbuda","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","661.0","253.0","407.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","41.0","21.0","19.0","1.0"
"25-34 years","130.0","45.0","85.0","-"
"35-44 years","203.0","77.0","126.0","-"
"45-54 years","134.0","54.0","80.0","-"
"55-64 years","103.0","36.0","67.0","-"
"65 years and over","50.0","20.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","243.0","80.0","163.0","-"
"Married","334.0","150.0","184.0","-"
"Other","74.0","20.0","54.0","-"
"Unknown","10.0","3.0","6.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","48.0","10.0","38.0","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","13.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","7.0","7.0","-","-"
"Military","15.0","D","D","-"
"No occupation/not working outside home","36.0","9.0","27.0","-"
"Homemakers","4.0","-","4.0","-"
"Students or children","19.0","6.0","13.0","-"
"Retirees","7.0","D","D","-"
"Unemployed","6.0","D","D","-"
"Unknown","532.0","205.0","326.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","-","D","-"
"California","18.0","5.0","13.0","-"
"Colorado","D","D","-","-"
"Connecticut","8.0","D","D","-"
"Florida","118.0","39.0","79.0","-"
"Georgia","38.0","16.0","22.0","-"
"Illinois","D","D","-","-"
"Maryland","20.0","7.0","13.0","-"
"Massachusetts","16.0","5.0","11.0","-"
"Michigan","D","-","D","-"
"Minnesota","D","D","D","-"
"Nevada","D","D","-","-"
"New Jersey","52.0","17.0","35.0","-"
"New York","233.0","97.0","136.0","-"
"Ohio","6.0","D","D","-"
"Pennsylvania","13.0","5.0","8.0","-"
"Texas","23.0","8.0","15.0","-"
"Virginia","10.0","4.0","6.0","-"
"Washington","D","D","-","-"
"Other","87.0","37.0","50.0","-"
"Unknown","10.0","3.0","6.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
