"Persons Naturalized During Fiscal Year 2008","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Thailand","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","6930.0","2278.0","4647.0","5.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1073.0","476.0","596.0","1.0"
"25-34 years","2564.0","931.0","1632.0","1.0"
"35-44 years","1313.0","297.0","1016.0","-"
"45-54 years","998.0","264.0","733.0","1.0"
"55-64 years","767.0","240.0","525.0","2.0"
"65 years and over","215.0","70.0","145.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2568.0","1194.0","1374.0","-"
"Married","3709.0","928.0","2781.0","-"
"Other","614.0","143.0","471.0","-"
"Unknown","39.0","13.0","21.0","5.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","608.0","222.0","386.0","-"
"Service occupations","521.0","142.0","379.0","-"
"Sales and office occupations","343.0","76.0","267.0","-"
"Farming, fishing, and forestry occupations","4.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","30.0","D","D","-"
"Production, transportation, and material moving occupations","253.0","142.0","111.0","-"
"Military","65.0","D","D","-"
"No occupation/not working outside home","892.0","257.0","635.0","-"
"Homemakers","148.0","D","D","-"
"Students or children","639.0","225.0","414.0","-"
"Retirees","40.0","D","D","-"
"Unemployed","65.0","17.0","48.0","-"
"Unknown","4214.0","1358.0","2851.0","5.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","78.0","12.0","66.0","-"
"California","2491.0","889.0","1602.0","-"
"Colorado","76.0","21.0","55.0","-"
"Florida","340.0","82.0","258.0","-"
"Georgia","146.0","42.0","104.0","-"
"Illinois","207.0","65.0","142.0","-"
"Maryland","156.0","50.0","106.0","-"
"Massachusetts","286.0","114.0","172.0","-"
"Michigan","91.0","22.0","69.0","-"
"Minnesota","245.0","94.0","151.0","-"
"Nevada","190.0","55.0","135.0","-"
"New Jersey","103.0","28.0","75.0","-"
"New York","173.0","58.0","115.0","-"
"Ohio","103.0","34.0","69.0","-"
"Oregon","103.0","26.0","77.0","-"
"Pennsylvania","120.0","47.0","73.0","-"
"Texas","366.0","102.0","264.0","-"
"Virginia","248.0","82.0","166.0","-"
"Washington","241.0","78.0","163.0","-"
"Other","1127.0","364.0","763.0","-"
"Unknown","40.0","13.0","22.0","5.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
