"Persons Naturalized During Fiscal Year 2003","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Massachusetts","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","11461.0","5189.0","6272.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1224.0","523.0","701.0","-"
"25-34 years","2992.0","1277.0","1715.0","-"
"35-44 years","3352.0","1596.0","1756.0","-"
"45-54 years","2016.0","935.0","1081.0","-"
"55-64 years","1068.0","503.0","565.0","-"
"65 years and over","809.0","355.0","454.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2990.0","1440.0","1550.0","-"
"Married","7204.0","3356.0","3848.0","-"
"Other","1266.0","393.0","873.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","508.0","290.0","218.0","-"
"Professional and technical","1223.0","637.0","586.0","-"
"Sales","547.0","211.0","336.0","-"
"Administrative support","279.0","56.0","223.0","-"
"Farming, forestry, fisheries","8.0","5.0","3.0","-"
"Operators, fabricators, laborers","961.0","592.0","369.0","-"
"Precision production, craft, repair","249.0","207.0","42.0","-"
"Service","1050.0","406.0","644.0","-"
"Military","32.0","29.0","3.0","-"
"No occupation","3090.0","1130.0","1960.0","-"
"Unknown","3514.0","1626.0","1888.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","307.0","160.0","147.0","-"
"Brazil","248.0","117.0","131.0","-"
"Cambodia","454.0","189.0","265.0","-"
"Canada","160.0","66.0","94.0","-"
"Cape Verde","273.0","104.0","169.0","-"
"China","682.0","294.0","388.0","-"
"Colombia","160.0","76.0","84.0","-"
"Dominican Republic","1085.0","406.0","679.0","-"
"Ghana","138.0","86.0","52.0","-"
"Haiti","703.0","289.0","414.0","-"
"India","599.0","304.0","295.0","-"
"Ireland","302.0","153.0","149.0","-"
"Jamaica","198.0","79.0","119.0","-"
"Poland","215.0","88.0","127.0","-"
"Portugal","634.0","276.0","358.0","-"
"Russia","229.0","96.0","133.0","-"
"Soviet Union, (former)","288.0","131.0","157.0","-"
"Ukraine","148.0","57.0","91.0","-"
"United Kingdom","241.0","120.0","121.0","-"
"Vietnam","774.0","345.0","429.0","-"
"Other","3593.0","1736.0","1857.0","-"
"Unknown","30.0","17.0","13.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
