"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Rockford, IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","296.0","134.0","162.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","40.0","13.0","27.0","-"
"25 to 34 years","68.0","29.0","39.0","-"
"35 to 44 years","97.0","42.0","55.0","-"
"45 to 54 years","53.0","30.0","23.0","-"
"55 to 64 years","26.0","15.0","11.0","-"
"65 years and over","12.0","5.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","70.0","35.0","35.0","-"
"Married","209.0","92.0","117.0","-"
"Other","17.0","7.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","89.0","46.0","43.0","-"
"Service occupations","30.0","11.0","19.0","-"
"Sales and office occupations","16.0","8.0","8.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","49.0","27.0","22.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","72.0","23.0","49.0","-"
"Homemakers","13.0","-","13.0","-"
"Students or children","39.0","16.0","23.0","-"
"Retirees","4.0","D","D","-"
"Unemployed","16.0","D","D","-"
"Unknown","35.0","14.0","21.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","21.0","12.0","9.0","-"
"China","8.0","D","D","-"
"Colombia","3.0","D","D","-"
"Cuba","6.0","3.0","3.0","-"
"Germany","4.0","D","D","-"
"India","15.0","9.0","6.0","-"
"Iran","4.0","D","D","-"
"Laos","8.0","5.0","3.0","-"
"Lebanon","3.0","3.0","-","-"
"Macedonia","4.0","D","D","-"
"Mexico","88.0","43.0","45.0","-"
"Nigeria","5.0","D","D","-"
"Pakistan","7.0","3.0","4.0","-"
"Philippines","31.0","12.0","19.0","-"
"Poland","8.0","5.0","3.0","-"
"Russia","3.0","D","D","-"
"Sierra Leone","4.0","D","D","-"
"Ukraine","4.0","D","D","-"
"United Kingdom","10.0","6.0","4.0","-"
"Vietnam","7.0","D","D","-"
"Other","53.0","17.0","36.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
