"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Fayetteville-Springdale-Rogers, AR-MO","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","440.0","207.0","233.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","58.0","25.0","33.0","-"
"25 to 34 years","121.0","43.0","78.0","-"
"35 to 44 years","157.0","89.0","68.0","-"
"45 to 54 years","65.0","29.0","36.0","-"
"55 to 64 years","26.0","15.0","11.0","-"
"65 years and over","13.0","6.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","80.0","37.0","43.0","-"
"Married","314.0","156.0","158.0","-"
"Other","46.0","14.0","32.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","91.0","53.0","38.0","-"
"Service occupations","40.0","13.0","27.0","-"
"Sales and office occupations","44.0","D","D","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","107.0","52.0","55.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","65.0","19.0","46.0","-"
"Homemakers","9.0","-","9.0","-"
"Students or children","36.0","14.0","22.0","-"
"Retirees","4.0","D","D","-"
"Unemployed","16.0","D","D","-"
"Unknown","82.0","38.0","44.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","5.0","D","D","-"
"China","14.0","6.0","8.0","-"
"Colombia","5.0","D","D","-"
"Dominican Republic","4.0","D","D","-"
"El Salvador","54.0","23.0","31.0","-"
"Germany","3.0","D","D","-"
"Guatemala","14.0","7.0","7.0","-"
"Honduras","5.0","D","D","-"
"India","50.0","27.0","23.0","-"
"Indonesia","3.0","3.0","-","-"
"Iran","8.0","3.0","5.0","-"
"Laos","13.0","4.0","9.0","-"
"Malaysia","4.0","D","D","-"
"Mexico","165.0","77.0","88.0","-"
"Nicaragua","6.0","D","D","-"
"Peru","5.0","D","D","-"
"Philippines","6.0","D","D","-"
"Soviet Union (former)","4.0","D","D","-"
"United Kingdom","6.0","3.0","3.0","-"
"Vietnam","10.0","4.0","6.0","-"
"Other","55.0","30.0","25.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
