"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Richmond, VA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1689.0","857.0","832.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","194.0","111.0","83.0","-"
"25 to 34 years","505.0","244.0","261.0","-"
"35 to 44 years","567.0","294.0","273.0","-"
"45 to 54 years","269.0","137.0","132.0","-"
"55 to 64 years","97.0","42.0","55.0","-"
"65 years and over","57.0","29.0","28.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","356.0","228.0","128.0","-"
"Married","1173.0","553.0","620.0","-"
"Other","160.0","76.0","84.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","417.0","214.0","203.0","-"
"Service occupations","164.0","62.0","102.0","-"
"Sales and office occupations","138.0","51.0","87.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","33.0","29.0","4.0","-"
"Production, transportation, and material moving occupations","165.0","97.0","68.0","-"
"Military","87.0","63.0","24.0","-"
"No occupation/not working outside home","284.0","106.0","178.0","-"
"Homemakers","41.0","D","D","-"
"Students or children","183.0","88.0","95.0","-"
"Retirees","12.0","D","D","-"
"Unemployed","48.0","11.0","37.0","-"
"Unknown","401.0","235.0","166.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","27.0","15.0","12.0","-"
"Brazil","31.0","12.0","19.0","-"
"Canada","26.0","10.0","16.0","-"
"China","60.0","30.0","30.0","-"
"Colombia","44.0","20.0","24.0","-"
"Egypt","44.0","24.0","20.0","-"
"El Salvador","49.0","29.0","20.0","-"
"Ethiopia","34.0","18.0","16.0","-"
"Ghana","40.0","31.0","9.0","-"
"Guatemala","26.0","16.0","10.0","-"
"India","285.0","143.0","142.0","-"
"Jamaica","30.0","14.0","16.0","-"
"Korea, South","45.0","25.0","20.0","-"
"Mexico","41.0","24.0","17.0","-"
"Nigeria","28.0","16.0","12.0","-"
"Pakistan","45.0","22.0","23.0","-"
"Philippines","73.0","21.0","52.0","-"
"Sudan","33.0","20.0","13.0","-"
"United Kingdom","36.0","22.0","14.0","-"
"Vietnam","51.0","17.0","34.0","-"
"Other","637.0","325.0","312.0","-"
"Unknown","4.0","3.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
