"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Key West, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","210.0","99.0","111.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","12.0","5.0","7.0","-"
"25 to 34 years","66.0","25.0","41.0","-"
"35 to 44 years","61.0","30.0","31.0","-"
"45 to 54 years","36.0","17.0","19.0","-"
"55 to 64 years","21.0","14.0","7.0","-"
"65 years and over","14.0","8.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","39.0","21.0","18.0","-"
"Married","131.0","58.0","73.0","-"
"Other","40.0","20.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","47.0","21.0","26.0","-"
"Service occupations","34.0","11.0","23.0","-"
"Sales and office occupations","21.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","30.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","24.0","9.0","15.0","-"
"Homemakers","D","-","D","-"
"Students or children","7.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","9.0","D","D","-"
"Unknown","45.0","24.0","21.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","4.0","D","D","-"
"Bulgaria","4.0","D","D","-"
"Canada","4.0","D","D","-"
"Colombia","4.0","-","4.0","-"
"Cuba","52.0","24.0","28.0","-"
"Czech Republic","7.0","D","D","-"
"Czechoslovakia (former)","6.0","D","D","-"
"France","D","D","-","-"
"Georgia","D","D","-","-"
"Germany","3.0","D","D","-"
"Haiti","19.0","11.0","8.0","-"
"Mexico","11.0","D","D","-"
"Nicaragua","8.0","3.0","5.0","-"
"Philippines","3.0","D","D","-"
"Poland","8.0","D","D","-"
"Russia","5.0","D","D","-"
"Slovakia","4.0","D","D","-"
"South Africa","3.0","D","D","-"
"Ukraine","4.0","D","D","-"
"United Kingdom","8.0","D","D","-"
"Other","48.0","20.0","28.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
