"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Hickory-Lenoir-Morganton, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","205.0","105.0","100.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","25.0","11.0","14.0","-"
"25 to 34 years","60.0","23.0","37.0","-"
"35 to 44 years","54.0","29.0","25.0","-"
"45 to 54 years","36.0","24.0","12.0","-"
"55 to 64 years","19.0","14.0","5.0","-"
"65 years and over","11.0","4.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","42.0","21.0","21.0","-"
"Married","145.0","77.0","68.0","-"
"Other","18.0","7.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","29.0","14.0","15.0","-"
"Service occupations","22.0","D","D","-"
"Sales and office occupations","22.0","9.0","13.0","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","D","-"
"Production, transportation, and material moving occupations","70.0","42.0","28.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","40.0","17.0","23.0","-"
"Homemakers","D","-","D","-"
"Students or children","24.0","8.0","16.0","-"
"Retirees","-","-","-","-"
"Unemployed","D","9.0","D","-"
"Unknown","14.0","8.0","6.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","3.0","D","D","-"
"Bulgaria","4.0","D","D","-"
"Canada","4.0","D","D","-"
"China","4.0","D","D","-"
"Colombia","9.0","6.0","3.0","-"
"Costa Rica","3.0","-","3.0","-"
"El Salvador","4.0","D","D","-"
"Guatemala","10.0","D","D","-"
"Honduras","3.0","-","3.0","-"
"India","14.0","9.0","5.0","-"
"Laos","35.0","18.0","17.0","-"
"Latvia","D","-","D","-"
"Mexico","41.0","28.0","13.0","-"
"Moldova","D","D","D","-"
"Nicaragua","D","D","-","-"
"Philippines","11.0","3.0","8.0","-"
"Romania","5.0","D","D","-"
"Thailand","21.0","6.0","15.0","-"
"Trinidad and Tobago","4.0","-","4.0","-"
"Vietnam","9.0","4.0","5.0","-"
"Other","15.0","7.0","8.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
