"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Panama City-Lynn Haven-Panama City Beach, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","137.0","49.0","88.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","12.0","3.0","9.0","-"
"25 to 34 years","31.0","14.0","17.0","-"
"35 to 44 years","33.0","10.0","23.0","-"
"45 to 54 years","29.0","8.0","21.0","-"
"55 to 64 years","22.0","10.0","12.0","-"
"65 years and over","10.0","4.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","21.0","10.0","11.0","-"
"Married","98.0","33.0","65.0","-"
"Other","18.0","6.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","38.0","17.0","21.0","-"
"Service occupations","14.0","D","D","-"
"Sales and office occupations","18.0","3.0","15.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","20.0","7.0","13.0","-"
"Military","D","-","D","-"
"No occupation/not working outside home","26.0","7.0","19.0","-"
"Homemakers","D","-","D","-"
"Students or children","10.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","10.0","D","D","-"
"Unknown","17.0","7.0","10.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Armenia","D","D","D","-"
"Brazil","D","D","D","-"
"Canada","5.0","D","D","-"
"China","D","D","D","-"
"Colombia","3.0","-","3.0","-"
"Czech Republic","3.0","D","D","-"
"Egypt","3.0","D","D","-"
"India","12.0","7.0","5.0","-"
"Jamaica","4.0","D","D","-"
"Korea, South","6.0","-","6.0","-"
"Lithuania","3.0","D","D","-"
"Mexico","8.0","4.0","4.0","-"
"Pakistan","5.0","D","D","-"
"Philippines","7.0","D","D","-"
"Russia","3.0","D","D","-"
"Syria","4.0","D","D","-"
"Thailand","3.0","-","3.0","-"
"Ukraine","4.0","D","D","-"
"United Kingdom","7.0","3.0","4.0","-"
"Vietnam","4.0","-","4.0","-"
"Other","47.0","16.0","31.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
