"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Rochester, MN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","366.0","165.0","201.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","40.0","11.0","29.0","-"
"25 to 34 years","93.0","36.0","57.0","-"
"35 to 44 years","108.0","57.0","51.0","-"
"45 to 54 years","69.0","36.0","33.0","-"
"55 to 64 years","33.0","13.0","20.0","-"
"65 years and over","23.0","12.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","95.0","40.0","55.0","-"
"Married","237.0","111.0","126.0","-"
"Other","34.0","14.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","96.0","60.0","36.0","-"
"Service occupations","64.0","26.0","38.0","-"
"Sales and office occupations","14.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","9.0","D","D","-"
"Production, transportation, and material moving occupations","29.0","16.0","13.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","124.0","38.0","86.0","-"
"Homemakers","7.0","D","D","-"
"Students or children","50.0","D","D","-"
"Retirees","3.0","D","D","-"
"Unemployed","64.0","22.0","42.0","-"
"Unknown","30.0","12.0","18.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","20.0","8.0","12.0","-"
"Cambodia","25.0","9.0","16.0","-"
"Canada","7.0","4.0","3.0","-"
"China","15.0","6.0","9.0","-"
"Colombia","5.0","D","D","-"
"Egypt","9.0","5.0","4.0","-"
"Ethiopia","6.0","3.0","3.0","-"
"France","3.0","D","D","-"
"Ghana","6.0","3.0","3.0","-"
"India","35.0","22.0","13.0","-"
"Kenya","8.0","3.0","5.0","-"
"Laos","8.0","3.0","5.0","-"
"Malaysia","4.0","-","4.0","-"
"Mexico","13.0","5.0","8.0","-"
"Philippines","4.0","-","4.0","-"
"Poland","4.0","D","D","-"
"Somalia","97.0","45.0","52.0","-"
"Sudan","31.0","11.0","20.0","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","8.0","D","D","-"
"Other","53.0","29.0","24.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
