"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Wenatchee-East Wenatchee, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","128.0","74.0","54.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","27.0","10.0","17.0","-"
"25 to 34 years","37.0","24.0","13.0","-"
"35 to 44 years","29.0","15.0","14.0","-"
"45 to 54 years","17.0","12.0","5.0","-"
"55 to 64 years","13.0","D","D","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","37.0","22.0","15.0","-"
"Married","75.0","44.0","31.0","-"
"Other","16.0","8.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","14.0","9.0","5.0","-"
"Service occupations","23.0","12.0","11.0","-"
"Sales and office occupations","10.0","5.0","5.0","-"
"Farming, fishing, and forestry occupations","16.0","10.0","6.0","-"
"Construction, extraction, maintenance and repair occupations","6.0","6.0","-","-"
"Production, transportation, and material moving occupations","26.0","17.0","9.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","29.0","12.0","17.0","-"
"Homemakers","D","-","D","-"
"Students or children","20.0","6.0","14.0","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","D","-"
"Unknown","4.0","3.0","1.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cambodia","3.0","D","D","-"
"Canada","D","D","D","-"
"China","3.0","D","D","-"
"El Salvador","D","D","-","-"
"Germany","D","D","-","-"
"Guatemala","3.0","3.0","-","-"
"India","D","D","-","-"
"Jamaica","D","D","-","-"
"Jordan","D","D","-","-"
"Mexico","91.0","51.0","40.0","-"
"Netherlands","D","D","-","-"
"Nicaragua","D","D","D","-"
"Panama","D","-","D","-"
"Peru","D","-","D","-"
"Philippines","3.0","D","D","-"
"Romania","D","D","-","-"
"Russia","D","-","D","-"
"South Africa","D","D","-","-"
"United Kingdom","D","D","D","-"
"Vietnam","D","D","D","-"
"Other","3.0","1.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
