"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Iowa City, IA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","180.0","85.0","95.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","18.0","12.0","6.0","-"
"25 to 34 years","48.0","22.0","26.0","-"
"35 to 44 years","60.0","25.0","35.0","-"
"45 to 54 years","40.0","15.0","25.0","-"
"55 to 64 years","7.0","7.0","-","-"
"65 years and over","7.0","4.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","35.0","21.0","14.0","-"
"Married","130.0","60.0","70.0","-"
"Other","15.0","4.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","64.0","35.0","29.0","-"
"Service occupations","21.0","9.0","12.0","-"
"Sales and office occupations","10.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","D","D","-"
"Production, transportation, and material moving occupations","14.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","56.0","24.0","32.0","-"
"Homemakers","8.0","-","8.0","-"
"Students or children","43.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","D","D","-"
"Unknown","12.0","5.0","7.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","5.0","D","D","-"
"China","18.0","10.0","8.0","-"
"Colombia","7.0","3.0","4.0","-"
"Congo, Democratic Republic of the","4.0","-","4.0","-"
"Ecuador","D","-","D","-"
"Egypt","5.0","D","D","-"
"Ethiopia","3.0","D","D","-"
"India","23.0","10.0","13.0","-"
"Indonesia","D","D","D","-"
"Iran","D","-","D","-"
"Jordan","D","D","D","-"
"Kenya","5.0","D","D","-"
"Korea, South","5.0","D","D","-"
"Lebanon","4.0","D","D","-"
"Mauritania","D","D","D","-"
"Mexico","7.0","3.0","4.0","-"
"Nepal","D","D","D","-"
"Saudi Arabia","3.0","D","D","-"
"South Africa","3.0","D","D","-"
"Sudan","31.0","16.0","15.0","-"
"Other","45.0","22.0","23.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
