"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: McAllen-Edinburg-Mission, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1254.0","609.0","645.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","113.0","54.0","59.0","-"
"25 to 34 years","375.0","176.0","199.0","-"
"35 to 44 years","340.0","157.0","183.0","-"
"45 to 54 years","180.0","91.0","89.0","-"
"55 to 64 years","143.0","75.0","68.0","-"
"65 years and over","103.0","56.0","47.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","223.0","111.0","112.0","-"
"Married","907.0","456.0","451.0","-"
"Other","124.0","42.0","82.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","346.0","170.0","176.0","-"
"Service occupations","95.0","24.0","71.0","-"
"Sales and office occupations","130.0","47.0","83.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","36.0","D","D","-"
"Production, transportation, and material moving occupations","161.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","263.0","92.0","171.0","-"
"Homemakers","39.0","3.0","36.0","-"
"Students or children","127.0","45.0","82.0","-"
"Retirees","24.0","15.0","9.0","-"
"Unemployed","73.0","29.0","44.0","-"
"Unknown","216.0","119.0","97.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","4.0","D","D","-"
"Brazil","3.0","D","D","-"
"Canada","5.0","D","D","-"
"Chile","3.0","D","D","-"
"China","13.0","6.0","7.0","-"
"Colombia","5.0","D","D","-"
"Cuba","7.0","3.0","4.0","-"
"Egypt","3.0","D","D","-"
"El Salvador","7.0","4.0","3.0","-"
"Honduras","3.0","D","D","-"
"India","40.0","23.0","17.0","-"
"Korea, South","7.0","D","D","-"
"Mexico","969.0","472.0","497.0","-"
"Nicaragua","5.0","D","D","-"
"Nigeria","3.0","D","D","-"
"Pakistan","4.0","D","D","-"
"Peru","7.0","3.0","4.0","-"
"Philippines","118.0","53.0","65.0","-"
"Venezuela","3.0","D","D","-"
"Vietnam","9.0","D","D","-"
"Other","36.0","17.0","19.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
