"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Corvallis, OR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","87.0","40.0","47.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","7.0","D","D","-"
"25 to 34 years","16.0","7.0","9.0","-"
"35 to 44 years","29.0","13.0","16.0","-"
"45 to 54 years","23.0","9.0","14.0","-"
"55 to 64 years","6.0","D","D","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","15.0","7.0","8.0","-"
"Married","64.0","30.0","34.0","-"
"Other","8.0","3.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","32.0","18.0","14.0","-"
"Service occupations","5.0","D","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","6.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","28.0","6.0","22.0","-"
"Homemakers","D","-","D","-"
"Students or children","16.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","8.0","D","D","-"
"Unknown","11.0","6.0","5.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","D","D","-","-"
"Canada","D","D","-","-"
"China","11.0","4.0","7.0","-"
"Costa Rica","D","-","D","-"
"Czechoslovakia (former)","D","-","D","-"
"Egypt","D","-","D","-"
"El Salvador","D","D","-","-"
"Ethiopia","D","D","D","-"
"France","D","-","D","-"
"Greece","D","-","D","-"
"Hong Kong","3.0","-","3.0","-"
"India","9.0","6.0","3.0","-"
"Iran","D","D","D","-"
"Italy","D","D","D","-"
"Korea, South","7.0","4.0","3.0","-"
"Mexico","11.0","8.0","3.0","-"
"Philippines","3.0","-","3.0","-"
"Sri Lanka","D","D","D","-"
"Taiwan","4.0","D","D","-"
"United Kingdom","3.0","D","D","-"
"Other","19.0","6.0","13.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
